average,date,highest,lowest,order_count,volume,region_id,type_id,http_last_modified
136811.67,2022-10-31,237400,107975,5,6,10000030,11311,2022-11-01T11:09:09Z
378250,2022-10-31,429900,361000,4,4,10000030,11317,2022-11-01T11:09:09Z
361000,2022-10-31,361000,361000,1,1,10000030,11319,2022-11-01T11:09:09Z
739671.43,2022-10-31,800000,680100,12,14,10000030,11325,2022-11-01T11:09:09Z
680075,2022-10-31,680100,680000,3,4,10000030,11327,2022-11-01T11:09:09Z
1005.5,2022-10-31,1010,1001,4,4,10000030,11341,2022-11-01T11:09:09Z
9114.03,2022-10-31,28000,502.8,7,7,10000030,11343,2022-11-01T11:09:09Z
204503.45,2022-10-31,224900,127500,14,58,10000030,11349,2022-11-01T11:09:09Z
59000,2022-10-31,59000,59000,1,1,10000030,11351,2022-11-01T11:09:09Z
2517821.43,2022-10-31,2658000,1558750,14,14,10000030,11370,2022-11-01T11:09:09Z
24740000,2022-10-31,31450000,18030000,2,2,10000030,11371,2022-11-01T11:09:09Z
16270000,2022-10-31,16270000,16270000,1,1,10000030,11377,2022-11-01T11:09:09Z
29500000,2022-10-31,29500000,29500000,2,2,10000030,11379,2022-11-01T11:09:09Z
52460,2022-10-31,52460,52460,11,2122,10000030,11399,2022-11-01T11:09:09Z
6991000,2022-10-31,6991000,6991000,1,1,10000030,11447,2022-11-01T11:09:09Z
1089,2022-10-31,1089,1089,2,7,10000030,11476,2022-11-01T11:09:09Z
2177,2022-10-31,2177,2177,1,18,10000030,11482,2022-11-01T11:09:09Z
749.1,2022-10-31,749.1,749.1,1,1000,10000030,11486,2022-11-01T11:09:09Z
232700,2022-10-31,389900,127900,3,5,10000030,11488,2022-11-01T11:09:09Z
196359,2022-10-31,270000,9077,4,6,10000030,11489,2022-11-01T11:09:09Z
60062.86,2022-10-31,75000,22720,2,42,10000030,11530,2022-11-01T11:09:09Z
14690,2022-10-31,14690,14690,1,7,10000030,11531,2022-11-01T11:09:09Z
18070,2022-10-31,18070,18070,2,68,10000030,11534,2022-11-01T11:09:09Z
75000,2022-10-31,75000,75000,1,165,10000030,11541,2022-11-01T11:09:09Z
220000,2022-10-31,220000,220000,1,3,10000030,11547,2022-11-01T11:09:09Z
75920,2022-10-31,75920,75920,1,224,10000030,11550,2022-11-01T11:09:09Z
33900,2022-10-31,33900,33900,4,84,10000030,11554,2022-11-01T11:09:09Z
30100,2022-10-31,30100,30100,1,15,10000030,11558,2022-11-01T11:09:09Z
102973.56,2022-10-31,440000,7777,6,9,10000030,11561,2022-11-01T11:09:09Z
3500000,2022-10-31,3500000,3500000,1,1,10000030,11562,2022-11-01T11:09:09Z
390863.16,2022-10-31,398800,252750,21,38,10000030,11563,2022-11-01T11:09:09Z
150000,2022-10-31,150000,150000,2,2,10000030,11566,2022-11-01T11:09:09Z
4429500,2022-10-31,7800000,4101000,12,12,10000030,11577,2022-11-01T11:09:09Z
5248642.86,2022-10-31,5868000,4160500,23,28,10000030,11578,2022-11-01T11:09:09Z
75000,2022-10-31,75000,75000,1,1,10000030,11584,2022-11-01T11:09:09Z
299940,2022-10-31,299940,299940,1,1,10000030,11617,2022-11-01T11:09:09Z
507150,2022-10-31,509500,500100,11,12,10000030,11640,2022-11-01T11:09:09Z
2115000,2022-10-31,2115000,2115000,1,1,10000030,11642,2022-11-01T11:09:09Z
22000,2022-10-31,22000,22000,1,21,10000030,11688,2022-11-01T11:09:09Z
16680,2022-10-31,16680,16680,1,58,10000030,11694,2022-11-01T11:09:09Z
550,2022-10-31,550,550,1,1,10000030,11733,2022-11-01T11:09:09Z
399680,2022-10-31,399680,399680,1,1,10000030,11798,2022-11-01T11:09:09Z
586240,2022-10-31,586240,586240,3,3,10000030,11883,2022-11-01T11:09:09Z
188700000,2022-10-31,188700000,188700000,1,1,10000030,11961,2022-11-01T11:09:09Z
212400000,2022-10-31,212400000,212400000,1,1,10000030,12013,2022-11-01T11:09:09Z
182800000,2022-10-31,182800000,182800000,1,1,10000030,12021,2022-11-01T11:09:09Z
19310000,2022-10-31,23000000,15620000,2,2,10000030,12034,2022-11-01T11:09:09Z
283412.5,2022-10-31,283900,279800,4,8,10000030,12052,2022-11-01T11:09:09Z
3495000,2022-10-31,3495000,3495000,2,2,10000030,12054,2022-11-01T11:09:09Z
25032.11,2022-10-31,48000,8020,10,19,10000030,12056,2022-11-01T11:09:09Z
322560,2022-10-31,322560,322560,1,1,10000030,12057,2022-11-01T11:09:09Z
2007833.33,2022-10-31,3398000,1890000,12,12,10000030,12058,2022-11-01T11:09:09Z
437000,2022-10-31,437000,437000,2,2,10000030,12066,2022-11-01T11:09:09Z
2494000,2022-10-31,2494000,2494000,2,2,10000030,12068,2022-11-01T11:09:09Z
4005000,2022-10-31,4799000,3799000,8,13,10000030,12076,2022-11-01T11:09:09Z
13630000,2022-10-31,14150000,13370000,3,3,10000030,12084,2022-11-01T11:09:09Z
500000,2022-10-31,500000,500000,1,1,10000030,12196,2022-11-01T11:09:09Z
2000000,2022-10-31,2000000,2000000,1,1,10000030,12201,2022-11-01T11:09:09Z
5000000,2022-10-31,5000000,5000000,2,2,10000030,12202,2022-11-01T11:09:09Z
8999000,2022-10-31,8999000,8999000,1,1,10000030,12203,2022-11-01T11:09:09Z
3599000,2022-10-31,3599000,3599000,1,1,10000030,12206,2022-11-01T11:09:09Z
4600000,2022-10-31,4600000,4600000,1,1,10000030,12208,2022-11-01T11:09:09Z
1906000,2022-10-31,1906000,1906000,1,1,10000030,12210,2022-11-01T11:09:09Z
4295000,2022-10-31,4295000,4295000,1,1,10000030,12211,2022-11-01T11:09:09Z
4761000,2022-10-31,4761000,4761000,1,1,10000030,12259,2022-11-01T11:09:09Z
56800,2022-10-31,250000,8500,5,5,10000030,12265,2022-11-01T11:09:09Z
2880625,2022-10-31,2885000,2880000,7,8,10000030,12267,2022-11-01T11:09:09Z
4656600,2022-10-31,5911000,4343000,2,5,10000030,12271,2022-11-01T11:09:09Z
105145.45,2022-10-31,115000,89000,7,11,10000030,12274,2022-11-01T11:09:09Z
123700.33,2022-10-31,299900,2013,10,15,10000030,12304,2022-11-01T11:09:09Z
100000,2022-10-31,100000,100000,4,4,10000030,12305,2022-11-01T11:09:09Z
3825000,2022-10-31,3825000,3825000,1,1,10000030,12354,2022-11-01T11:09:09Z
145000,2022-10-31,150000,140000,2,2,10000030,12365,2022-11-01T11:09:09Z
150000,2022-10-31,150000,150000,1,1,10000030,12366,2022-11-01T11:09:09Z
150000,2022-10-31,150000,150000,1,1,10000030,12367,2022-11-01T11:09:09Z
100000,2022-10-31,100000,100000,3,3,10000030,12441,2022-11-01T11:09:09Z
250000,2022-10-31,250000,250000,3,3,10000030,12442,2022-11-01T11:09:09Z
10750.86,2022-10-31,10778.02,10748.86,11,166661,10000030,12478,2022-11-01T11:09:09Z
4389000,2022-10-31,4389000,4389000,1,1,10000030,12485,2022-11-01T11:09:09Z
4500000,2022-10-31,4500000,4500000,1,1,10000030,12487,2022-11-01T11:09:09Z
55000,2022-10-31,55000,55000,1,1,10000030,12528,2022-11-01T11:09:09Z
3821000,2022-10-31,3821000,3821000,2,2,10000030,12529,2022-11-01T11:09:09Z
5001,2022-10-31,5001,5001,2,2,10000030,12530,2022-11-01T11:09:09Z
1800000,2022-10-31,1800000,1800000,1,1,10000030,12539,2022-11-01T11:09:09Z
1.25,2022-10-31,1.25,1.25,1,1,10000030,12541,2022-11-01T11:09:09Z
631100,2022-10-31,631100,631100,1,1,10000030,12547,2022-11-01T11:09:09Z
89000,2022-10-31,89000,89000,2,10,10000030,12563,2022-11-01T11:09:09Z
209800,2022-10-31,210000,209500,2,10,10000030,12565,2022-11-01T11:09:09Z
84.94,2022-10-31,84.99,84.75,21,715635,10000030,12608,2022-11-01T11:09:09Z
79.74,2022-10-31,79.74,79.74,2,27000,10000030,12612,2022-11-01T11:09:09Z
66,2022-10-31,66,66,3,23500,10000030,12618,2022-11-01T11:09:09Z
40,2022-10-31,40,40,1,10000,10000030,12620,2022-11-01T11:09:09Z
71.81,2022-10-31,71.81,71.81,10,18844,10000030,12625,2022-11-01T11:09:09Z
125.6,2022-10-31,125.6,125.6,5,107048,10000030,12631,2022-11-01T11:09:09Z
75.98,2022-10-31,75.98,75.98,2,84397,10000030,12633,2022-11-01T11:09:09Z
122000000,2022-10-31,122000000,122000000,1,1,10000030,12733,2022-11-01T11:09:09Z
100100000,2022-10-31,100100000,100100000,1,1,10000030,12735,2022-11-01T11:09:09Z
125066666.67,2022-10-31,126700000,121800000,3,3,10000030,12743,2022-11-01T11:09:09Z
654.3,2022-10-31,654.3,654.3,2,1160,10000030,12765,2022-11-01T11:09:09Z
323.9,2022-10-31,323.9,323.9,8,19002,10000030,12767,2022-11-01T11:09:09Z
469,2022-10-31,469,469,5,12500,10000030,12771,2022-11-01T11:09:09Z
256.2,2022-10-31,259.6,256,14,31046,10000030,12773,2022-11-01T11:09:09Z
500,2022-10-31,500,500,3,100000,10000030,12775,2022-11-01T11:09:09Z
221.5,2022-10-31,221.5,221.5,16,77864,10000030,12777,2022-11-01T11:09:09Z
188.7,2022-10-31,188.7,188.7,2,22200,10000030,12785,2022-11-01T11:09:09Z
140,2022-10-31,140,140,1,50000,10000030,12789,2022-11-01T11:09:09Z
274.8,2022-10-31,274.8,274.8,4,155000,10000030,12791,2022-11-01T11:09:09Z
598.9,2022-10-31,598.9,598.9,4,48500,10000030,12803,2022-11-01T11:09:09Z
1518666.67,2022-10-31,1519000,1518000,7,9,10000030,13001,2022-11-01T11:09:09Z
1834000,2022-10-31,1834000,1834000,4,5,10000030,13003,2022-11-01T11:09:09Z
25000000,2022-10-31,25000000,25000000,1,1,10000030,13217,2022-11-01T11:09:09Z
19900000,2022-10-31,19900000,19900000,1,1,10000030,13220,2022-11-01T11:09:09Z
9899000,2022-10-31,9899000,9899000,1,1,10000030,13223,2022-11-01T11:09:09Z
100100,2022-10-31,100100,100100,1,1,10000030,13224,2022-11-01T11:09:09Z
7500000,2022-10-31,7500000,7500000,1,1,10000030,13237,2022-11-01T11:09:09Z
15790000,2022-10-31,15790000,15790000,1,1,10000030,13243,2022-11-01T11:09:09Z
23790000,2022-10-31,23790000,23790000,1,1,10000030,13244,2022-11-01T11:09:09Z
18020000,2022-10-31,18020000,18020000,1,1,10000030,13245,2022-11-01T11:09:09Z
17890000,2022-10-31,17890000,17890000,1,1,10000030,13256,2022-11-01T11:09:09Z
28690000,2022-10-31,28690000,28690000,1,1,10000030,13260,2022-11-01T11:09:09Z
20625000,2022-10-31,21250000,20000000,2,2,10000030,13261,2022-11-01T11:09:09Z
437.5,2022-10-31,500,250,4,40,10000030,13267,2022-11-01T11:09:09Z
1121,2022-10-31,1121,1121,1,1,10000030,13278,2022-11-01T11:09:09Z
300000,2022-10-31,300000,300000,3,3,10000030,13279,2022-11-01T11:09:09Z
40000,2022-10-31,40000,40000,1,1,10000030,13283,2022-11-01T11:09:09Z
577450,2022-10-31,666000,488900,2,2,10000030,13284,2022-11-01T11:09:09Z
827600,2022-10-31,988800,666400,2,2,10000030,13285,2022-11-01T11:09:09Z
2095.25,2022-10-31,5000,1127,4,4,10000030,13286,2022-11-01T11:09:09Z
571923.33,2022-10-31,854000,7770,3,3,10000030,13287,2022-11-01T11:09:09Z
12990000,2022-10-31,12990000,12990000,2,2,10000030,13786,2022-11-01T11:09:09Z
18500000,2022-10-31,18500000,18500000,1,2,10000030,13788,2022-11-01T11:09:09Z
172,2022-10-31,172,172,1,1500,10000030,13856,2022-11-01T11:09:09Z
110000000,2022-10-31,110000000,110000000,1,3,10000030,13924,2022-11-01T11:09:09Z
11800000,2022-10-31,11800000,11800000,1,1,10000030,13931,2022-11-01T11:09:09Z
130000000,2022-10-31,130000000,130000000,2,3,10000030,13937,2022-11-01T11:09:09Z
44000000,2022-10-31,44000000,44000000,1,1,10000030,13947,2022-11-01T11:09:09Z
72940000,2022-10-31,72940000,72940000,1,1,10000030,13948,2022-11-01T11:09:09Z
240000000,2022-10-31,240000000,240000000,1,2,10000030,13969,2022-11-01T11:09:09Z
77400000,2022-10-31,77400000,77400000,1,1,10000030,14047,2022-11-01T11:09:09Z
15000000,2022-10-31,15000000,15000000,1,1,10000030,14049,2022-11-01T11:09:09Z
12470000,2022-10-31,12470000,12470000,1,1,10000030,14122,2022-11-01T11:09:09Z
118900000,2022-10-31,118900000,118900000,1,1,10000030,14234,2022-11-01T11:09:09Z
73000000,2022-10-31,73000000,73000000,1,1,10000030,14236,2022-11-01T11:09:09Z
165000000,2022-10-31,165000000,165000000,1,1,10000030,14258,2022-11-01T11:09:09Z
7800,2022-10-31,7800,7800,1,1,10000030,14272,2022-11-01T11:09:09Z
2574500,2022-10-31,3999000,1150000,2,2,10000030,14295,2022-11-01T11:09:09Z
4884000,2022-10-31,4884000,4884000,1,1,10000030,14296,2022-11-01T11:09:09Z
4000000,2022-10-31,4000000,4000000,1,1,10000030,14297,2022-11-01T11:09:09Z
3833333.33,2022-10-31,4900000,1700000,3,3,10000030,14298,2022-11-01T11:09:09Z
2583000,2022-10-31,3499000,1667000,2,2,10000030,14299,2022-11-01T11:09:09Z
750.5,2022-10-31,750.5,750.5,274,4368,10000030,15331,2022-11-01T11:09:09Z
14970000,2022-10-31,14970000,14970000,1,2,10000030,15461,2022-11-01T11:09:09Z
3699000,2022-10-31,3699000,3699000,1,2,10000030,15463,2022-11-01T11:09:09Z
32676.91,2022-10-31,36920,9038,11,33,10000030,15508,2022-11-01T11:09:09Z
1600000,2022-10-31,1600000,1600000,1,1,10000030,15509,2022-11-01T11:09:09Z
39742.26,2022-10-31,49990,39450,12,31,10000030,15510,2022-11-01T11:09:09Z
500,2022-10-31,500,500,4,8,10000030,15587,2022-11-01T11:09:09Z
1250,2022-10-31,1250,1250,3,3,10000030,15588,2022-11-01T11:09:09Z
600,2022-10-31,600,600,5,6,10000030,15596,2022-11-01T11:09:09Z
1500,2022-10-31,1500,1500,5,15,10000030,15597,2022-11-01T11:09:09Z
2000,2022-10-31,2000,2000,6,9,10000030,15598,2022-11-01T11:09:09Z
25070.55,2022-10-31,25100,25010,10,73,10000030,15599,2022-11-01T11:09:09Z
71191.25,2022-10-31,77780,25100,7,16,10000030,15600,2022-11-01T11:09:09Z
154500,2022-10-31,175000,150100,6,17,10000030,15602,2022-11-01T11:09:09Z
1777.79,2022-10-31,4500,500,11,72,10000030,15607,2022-11-01T11:09:09Z
2555.78,2022-10-31,8000,1000,11,63,10000030,15608,2022-11-01T11:09:09Z
8158,2022-10-31,8158,8158,3,10,10000030,15609,2022-11-01T11:09:09Z
725000,2022-10-31,1000000,725000,14,143,10000030,15610,2022-11-01T11:09:09Z
6315.79,2022-10-31,30000,5000,5,19,10000030,15611,2022-11-01T11:09:09Z
31800,2022-10-31,50000,15000,4,25,10000030,15612,2022-11-01T11:09:09Z
485842.11,2022-10-31,487000,485000,4,19,10000030,15613,2022-11-01T11:09:09Z
98507.65,2022-10-31,108100,1002,4,40,10000030,15614,2022-11-01T11:09:09Z
1996222.22,2022-10-31,2250000,1924000,3,9,10000030,15615,2022-11-01T11:09:09Z
500,2022-10-31,500,500,2,22,10000030,15625,2022-11-01T11:09:09Z
1307.78,2022-10-31,2290,1250,6,18,10000030,15626,2022-11-01T11:09:09Z
100178.13,2022-10-31,100200,100100,4,32,10000030,15656,2022-11-01T11:09:09Z
30020,2022-10-31,30020,30020,1,1,10000030,15660,2022-11-01T11:09:09Z
1601750,2022-10-31,1602000,1600000,3,8,10000030,15669,2022-11-01T11:09:09Z
80220000,2022-10-31,80220000,80220000,1,2,10000030,15681,2022-11-01T11:09:09Z
51950000,2022-10-31,51950000,51950000,1,1,10000030,15766,2022-11-01T11:09:09Z
115000000,2022-10-31,115000000,115000000,1,4,10000030,15806,2022-11-01T11:09:09Z
29620000,2022-10-31,29620000,29620000,1,2,10000030,15881,2022-11-01T11:09:09Z
75010000,2022-10-31,75010000,75010000,1,1,10000030,15889,2022-11-01T11:09:09Z
36531.67,2022-10-31,41160,13390,6,12,10000030,15992,2022-11-01T11:09:09Z
2500,2022-10-31,2500,2500,2,3,10000030,15998,2022-11-01T11:09:09Z
47947.37,2022-10-31,50000,11000,2,19,10000030,15999,2022-11-01T11:09:09Z
61225.88,2022-10-31,65680,40460,6,17,10000030,16000,2022-11-01T11:09:09Z
5009,2022-10-31,5009,5009,1,15,10000030,16118,2022-11-01T11:09:09Z
502,2022-10-31,502,502,1,16,10000030,16119,2022-11-01T11:09:09Z
43690000,2022-10-31,43690000,43690000,1,1,10000030,16227,2022-11-01T11:09:09Z
55400000,2022-10-31,55400000,55400000,1,1,10000030,16231,2022-11-01T11:09:09Z
35500000,2022-10-31,35500000,35500000,1,4,10000030,16233,2022-11-01T11:09:09Z
861785.42,2022-10-31,948900,629000,46,48,10000030,16242,2022-11-01T11:09:09Z
7500000,2022-10-31,7500000,7500000,5,80,10000030,16243,2022-11-01T11:09:09Z
121200,2022-10-31,121200,121200,6,569,10000030,16263,2022-11-01T11:09:09Z
200,2022-10-31,200,200,15,878207,10000030,16272,2022-11-01T11:09:09Z
190,2022-10-31,190,190,12,144896,10000030,16273,2022-11-01T11:09:09Z
740,2022-10-31,740,740,2,180000,10000030,16274,2022-11-01T11:09:09Z
2998000,2022-10-31,3396000,2600000,2,4,10000030,16278,2022-11-01T11:09:09Z
36000,2022-10-31,53000,2000,3,3,10000030,16297,2022-11-01T11:09:09Z
64000,2022-10-31,64000,64000,1,2,10000030,16299,2022-11-01T11:09:09Z
18003.5,2022-10-31,35000,1007,2,2,10000030,16301,2022-11-01T11:09:09Z
69900,2022-10-31,69900,69900,1,1,10000030,16303,2022-11-01T11:09:09Z
85000,2022-10-31,85000,85000,3,3,10000030,16305,2022-11-01T11:09:09Z
3339.33,2022-10-31,10000,9,3,3,10000030,16313,2022-11-01T11:09:09Z
19010,2022-10-31,19010,19010,1,1,10000030,16329,2022-11-01T11:09:09Z
65000,2022-10-31,65000,65000,1,1,10000030,16337,2022-11-01T11:09:09Z
66990,2022-10-31,66990,66990,1,1,10000030,16345,2022-11-01T11:09:09Z
141005.56,2022-10-31,141100,141000,3,18,10000030,16357,2022-11-01T11:09:09Z
141006.25,2022-10-31,141100,141000,2,16,10000030,16359,2022-11-01T11:09:09Z
219100,2022-10-31,219100,219100,2,16,10000030,16365,2022-11-01T11:09:09Z
219177.27,2022-10-31,219200,219100,6,22,10000030,16367,2022-11-01T11:09:09Z
176280,2022-10-31,179000,176100,5,30,10000030,16373,2022-11-01T11:09:09Z
197000,2022-10-31,199000,196000,3,3,10000030,16375,2022-11-01T11:09:09Z
179000,2022-10-31,179000,179000,2,18,10000030,16381,2022-11-01T11:09:09Z
1031963.64,2022-10-31,1549000,159900,9,11,10000030,16391,2022-11-01T11:09:09Z
245000.5,2022-10-31,490000,1,2,2,10000030,16399,2022-11-01T11:09:09Z
323300.33,2022-10-31,484950,1,3,3,10000030,16407,2022-11-01T11:09:09Z
23337.68,2022-10-31,70000,6.52,3,3,10000030,16423,2022-11-01T11:09:09Z
159525.51,2022-10-31,212700,2.02,3,4,10000030,16431,2022-11-01T11:09:09Z
1830.81,2022-10-31,9101,1.01,5,5,10000030,16433,2022-11-01T11:09:09Z
140.33,2022-10-31,210,1,3,3,10000030,16435,2022-11-01T11:09:09Z
125,2022-10-31,125,125,1,1,10000030,16439,2022-11-01T11:09:09Z
183775.03,2022-10-31,245000,100.1,2,4,10000030,16441,2022-11-01T11:09:09Z
112.2,2022-10-31,112.2,112.2,2,2,10000030,16443,2022-11-01T11:09:09Z
502,2022-10-31,502,502,1,1,10000030,16449,2022-11-01T11:09:09Z
234900,2022-10-31,234900,234900,1,4,10000030,16451,2022-11-01T11:09:09Z
87340,2022-10-31,87340,87340,1,35,10000030,16455,2022-11-01T11:09:09Z
4596000,2022-10-31,5290000,3208000,3,3,10000030,16457,2022-11-01T11:09:09Z
147383.33,2022-10-31,177100,3000,4,6,10000030,16467,2022-11-01T11:09:09Z
37641.43,2022-10-31,87320,17770,5,7,10000030,16469,2022-11-01T11:09:09Z
471800,2022-10-31,613200,401100,2,6,10000030,16475,2022-11-01T11:09:09Z
460028.57,2022-10-31,500000,220200,3,7,10000030,16477,2022-11-01T11:09:09Z
1025,2022-10-31,1500,550,2,2,10000030,16489,2022-11-01T11:09:09Z
650.5,2022-10-31,1000,301,2,2,10000030,16495,2022-11-01T11:09:09Z
1500000,2022-10-31,1500000,1500000,1,1,10000030,16497,2022-11-01T11:09:09Z
694000,2022-10-31,694000,694000,1,1,10000030,16499,2022-11-01T11:09:09Z
12500,2022-10-31,12500,12500,2,2,10000030,16505,2022-11-01T11:09:09Z
13560,2022-10-31,13560,13560,2,2,10000030,16507,2022-11-01T11:09:09Z
46550,2022-10-31,46550,46550,1,2,10000030,16513,2022-11-01T11:09:09Z
69863.64,2022-10-31,69900,69500,4,11,10000030,16519,2022-11-01T11:09:09Z
1863.33,2022-10-31,8000,17.27,9,13,10000030,16521,2022-11-01T11:09:09Z
20000.33,2022-10-31,30000,0.99,3,3,10000030,16523,2022-11-01T11:09:09Z
94990,2022-10-31,94990,94990,3,7,10000030,16525,2022-11-01T11:09:09Z
1303914.29,2022-10-31,1515000,995000,6,14,10000030,16527,2022-11-01T11:09:09Z
563166.67,2022-10-31,779900,454800,2,3,10000030,16533,2022-11-01T11:09:09Z
4089500,2022-10-31,4331000,4009000,3,4,10000030,16535,2022-11-01T11:09:09Z
7957000,2022-10-31,7957000,7957000,1,1,10000030,16537,2022-11-01T11:09:09Z
1500000,2022-10-31,1500000,1500000,1,1,10000030,16594,2022-11-01T11:09:09Z
15000000,2022-10-31,15000000,15000000,1,1,10000030,16595,2022-11-01T11:09:09Z
35000000,2022-10-31,35000000,35000000,1,1,10000030,16596,2022-11-01T11:09:09Z
20000000,2022-10-31,20000000,20000000,2,2,10000030,16597,2022-11-01T11:09:09Z
3500000,2022-10-31,3500000,3500000,1,1,10000030,16598,2022-11-01T11:09:09Z
5000000,2022-10-31,5000000,5000000,2,2,10000030,16622,2022-11-01T11:09:09Z
999,2022-10-31,999,999,8,309906,10000030,16633,2022-11-01T11:09:09Z
840,2022-10-31,840,840,2,300000,10000030,16634,2022-11-01T11:09:09Z
1800,2022-10-31,1800,1800,1,200000,10000030,16635,2022-11-01T11:09:09Z
1850,2022-10-31,1850,1850,4,241368,10000030,16636,2022-11-01T11:09:09Z
4888,2022-10-31,4888,4888,1,18400,10000030,16642,2022-11-01T11:09:09Z
13000,2022-10-31,13000,13000,1,1450,10000030,16653,2022-11-01T11:09:09Z
2499,2022-10-31,2499,2499,1,50000,10000030,16660,2022-11-01T11:09:09Z
157.8,2022-10-31,157.8,157.8,1,56000,10000030,16673,2022-11-01T11:09:09Z
1675,2022-10-31,1675,1675,2,20000,10000030,16679,2022-11-01T11:09:09Z
2300,2022-10-31,2300,2300,2,888,10000030,16680,2022-11-01T11:09:09Z
4800,2022-10-31,4800,4800,2,14938,10000030,16682,2022-11-01T11:09:09Z
25100,2022-10-31,25100,25100,2,2,10000030,17190,2022-11-01T11:09:09Z
68229.41,2022-10-31,999900,10000,3,17,10000030,17192,2022-11-01T11:09:09Z
875.2,2022-10-31,875.2,875.2,1,1,10000030,17199,2022-11-01T11:09:09Z
2000000,2022-10-31,2000000,2000000,1,1,10000030,17217,2022-11-01T11:09:09Z
0.6,2022-10-31,0.6,0.6,6,6,10000030,17222,2022-11-01T11:09:09Z
2000,2022-10-31,2000,2000,3,3,10000030,17230,2022-11-01T11:09:09Z
25500,2022-10-31,25500,25500,1,18,10000030,17264,2022-11-01T11:09:09Z
5000000,2022-10-31,5000000,5000000,1,1,10000030,17351,2022-11-01T11:09:09Z
310100,2022-10-31,310100,310100,1,1,10000030,17365,2022-11-01T11:09:09Z
619056.49,2022-10-31,3000000,59400,14,37,10000030,17366,2022-11-01T11:09:09Z
775050,2022-10-31,850100,700000,2,2,10000030,17367,2022-11-01T11:09:09Z
6550000,2022-10-31,6550000,6550000,2,9,10000030,17368,2022-11-01T11:09:09Z
72.25,2022-10-31,72.25,72.25,4,1911,10000030,17452,2022-11-01T11:09:09Z
50.5,2022-10-31,50.5,50.5,2,903,10000030,17453,2022-11-01T11:09:09Z
34,2022-10-31,37,33.6,36,801652,10000030,17455,2022-11-01T11:09:09Z
37.89,2022-10-31,40,37.89,26,1540486,10000030,17456,2022-11-01T11:09:09Z
12.5,2022-10-31,12.5,12.5,7,23866,10000030,17459,2022-11-01T11:09:09Z
10.29,2022-10-31,10.5,10,2,51,10000030,17460,2022-11-01T11:09:09Z
9.32,2022-10-31,9.32,9.32,47,750317,10000030,17463,2022-11-01T11:09:09Z
9.51,2022-10-31,9.52,9.51,44,724460,10000030,17464,2022-11-01T11:09:09Z
8.26,2022-10-31,8.26,8.26,82,4065837,10000030,17470,2022-11-01T11:09:09Z
8.5,2022-10-31,8.5,8.5,58,2682810,10000030,17471,2022-11-01T11:09:09Z
50550000,2022-10-31,50710000,50150000,5,7,10000030,17478,2022-11-01T11:09:09Z
62210000,2022-10-31,99060000,49920000,4,4,10000030,17480,2022-11-01T11:09:09Z
2953529.41,2022-10-31,3183500,2886000,17,34,10000030,17482,2022-11-01T11:09:09Z
198900000,2022-10-31,198900000,198900000,1,1,10000030,17546,2022-11-01T11:09:09Z
71460000,2022-10-31,71460000,71460000,1,1,10000030,17559,2022-11-01T11:09:09Z
10290000,2022-10-31,10290000,10290000,1,1,10000030,17619,2022-11-01T11:09:09Z
199.7,2022-10-31,199.7,199.7,1,700,10000030,17652,2022-11-01T11:09:09Z
69000000,2022-10-31,69000000,69000000,1,1,10000030,17709,2022-11-01T11:09:09Z
60000000,2022-10-31,60000000,60000000,1,1,10000030,17713,2022-11-01T11:09:09Z
318166666.67,2022-10-31,339750000,275000000,3,3,10000030,17715,2022-11-01T11:09:09Z
239100000,2022-10-31,239100000,239100000,1,1,10000030,17720,2022-11-01T11:09:09Z
869900000,2022-10-31,869900000,869900000,1,1,10000030,17738,2022-11-01T11:09:09Z
10615384.62,2022-10-31,11000000,10000000,7,13,10000030,17812,2022-11-01T11:09:09Z
17575000,2022-10-31,17900000,17500000,4,4,10000030,17814,2022-11-01T11:09:09Z
1753833.33,2022-10-31,1881000,1499500,5,6,10000030,17815,2022-11-01T11:09:09Z
112000000,2022-10-31,112000000,112000000,1,1,10000030,17843,2022-11-01T11:09:09Z
20.02,2022-10-31,20.02,20.02,1,7,10000030,17865,2022-11-01T11:09:09Z
200,2022-10-31,200,200,1,3234,10000030,17867,2022-11-01T11:09:09Z
202,2022-10-31,202,202,2,8607,10000030,17868,2022-11-01T11:09:09Z
17000000,2022-10-31,17000000,17000000,1,1,10000030,17871,2022-11-01T11:09:09Z
510,2022-10-31,510,510,2,255000,10000030,17887,2022-11-01T11:09:09Z
671,2022-10-31,671,671,10,706000,10000030,17888,2022-11-01T11:09:09Z
485.4,2022-10-31,485.4,485.4,8,910802,10000030,17889,2022-11-01T11:09:09Z
72420,2022-10-31,72425,72415,3,3,10000030,17893,2022-11-01T11:09:09Z
300500,2022-10-31,300500,300500,7,9,10000030,17894,2022-11-01T11:09:09Z
1184875,2022-10-31,1188000,1151000,5,8,10000030,17895,2022-11-01T11:09:09Z
99890,2022-10-31,99890,99890,2,7,10000030,17898,2022-11-01T11:09:09Z
7414500,2022-10-31,8824000,6005000,2,4,10000030,17912,2022-11-01T11:09:09Z
19000,2022-10-31,19900,4427,60,125,10000030,17938,2022-11-01T11:09:09Z
999000,2022-10-31,999000,999000,1,1,10000030,17939,2022-11-01T11:09:09Z
3883000,2022-10-31,3883000,3883000,1,2,10000030,18068,2022-11-01T11:09:09Z
20649.67,2022-10-31,23000,2908,6,6,10000030,18639,2022-11-01T11:09:09Z
