average,date,highest,lowest,order_count,volume,region_id,type_id,http_last_modified
500100,2022-10-30,500100,500100,1,1,10000002,9790,2022-10-31T11:01:07Z
750800,2022-10-30,750800,750800,158,408,10000002,9800,2022-10-31T11:01:07Z
722600,2022-10-30,747700,722100,137,837,10000002,9808,2022-10-31T11:01:07Z
190.1,2022-10-30,260.1,2.11,997,32856,10000002,9826,2022-10-31T11:01:07Z
750.1,2022-10-30,837.5,750,24,778474,10000002,9828,2022-10-31T11:01:07Z
12800,2022-10-30,12810,11910,43,236615,10000002,9830,2022-10-31T11:01:07Z
11150,2022-10-30,11150,10300,107,797453,10000002,9832,2022-10-31T11:01:07Z
96960,2022-10-30,97040,88000,121,83775,10000002,9834,2022-10-31T11:01:07Z
7799,2022-10-30,7800,7502,33,194243,10000002,9836,2022-10-31T11:01:07Z
10750,2022-10-30,10760,10000,58,149717,10000002,9838,2022-10-31T11:01:07Z
11960,2022-10-30,12140,10449.91,73,106775,10000002,9840,2022-10-31T11:01:07Z
12780,2022-10-30,12800,11510,120,215804,10000002,9842,2022-10-31T11:01:07Z
100,2022-10-30,100,100,4,618,10000002,9844,2022-10-31T11:01:07Z
83260,2022-10-30,83260,83260,9,4122,10000002,9846,2022-10-31T11:01:07Z
80290,2022-10-30,80300,79360,264,185884,10000002,9848,2022-10-31T11:01:07Z
518.63,2022-10-30,519.98,514.08,26,354996,10000002,9850,2022-10-31T11:01:07Z
51.06,2022-10-30,51.06,51.06,16,679,10000002,9852,2022-10-31T11:01:07Z
9045000,2022-10-30,9049000,8903000,109,263,10000002,9899,2022-10-31T11:01:07Z
9060000,2022-10-30,9060000,9060000,98,223,10000002,9941,2022-10-31T11:01:07Z
9026000,2022-10-30,9028000,9023000,96,173,10000002,9942,2022-10-31T11:01:07Z
8782000,2022-10-30,8782000,8782000,105,197,10000002,9943,2022-10-31T11:01:07Z
53050,2022-10-30,53050,53050,313,1723,10000002,9944,2022-10-31T11:01:07Z
249940,2022-10-30,249940,249940,4,4,10000002,9945,2022-10-31T11:01:07Z
2354000,2022-10-30,2354000,2354000,44,307,10000002,9947,2022-10-31T11:01:07Z
1795000,2022-10-30,1799000,1571000,175,1158,10000002,9950,2022-10-31T11:01:07Z
2279000,2022-10-30,2281000,1750000,107,213,10000002,9956,2022-10-31T11:01:07Z
18468311.69,2022-10-30,18900000,16730000,45,77,10000002,9957,2022-10-31T11:01:07Z
3004.74,2022-10-30,4989,1201,35,43,10000002,10039,2022-10-31T11:01:07Z
3360,2022-10-30,3360,3360,1,1,10000002,10040,2022-10-31T11:01:07Z
5820416.67,2022-10-30,5826000,5819000,11,36,10000002,10151,2022-10-31T11:01:07Z
22094285.71,2022-10-30,29440000,16590000,7,7,10000002,10152,2022-10-31T11:01:07Z
4799000,2022-10-30,4799000,4797000,60,242,10000002,10155,2022-10-31T11:01:07Z
24800000,2022-10-30,24970000,24745000,53,112,10000002,10156,2022-10-31T11:01:07Z
1153571.43,2022-10-30,1700000,425000,6,7,10000002,10164,2022-10-31T11:01:07Z
4976666.67,2022-10-30,4977000,4976000,2,3,10000002,10165,2022-10-31T11:01:07Z
23500000,2022-10-30,23500000,23500000,1,1,10000002,10166,2022-10-31T11:01:07Z
1097000,2022-10-30,1100000,1049000,726,3330,10000002,10190,2022-10-31T11:01:07Z
3645444.44,2022-10-30,4520500,2608000,14,18,10000002,10204,2022-10-31T11:01:07Z
21690000,2022-10-30,21840000,20870000,138,161,10000002,10208,2022-10-31T11:01:07Z
100100000,2022-10-30,109100000,98480000,63,108,10000002,10209,2022-10-31T11:01:07Z
20460000,2022-10-30,21690000,19070000,151,246,10000002,10212,2022-10-31T11:01:07Z
107560566.04,2022-10-30,107900000,100100000,44,53,10000002,10213,2022-10-31T11:01:07Z
20870000,2022-10-30,22050000,18940000,148,241,10000002,10216,2022-10-31T11:01:07Z
109340833.33,2022-10-30,109550000,109000000,48,60,10000002,10217,2022-10-31T11:01:07Z
21780000,2022-10-30,21850000,21715000,139,166,10000002,10221,2022-10-31T11:01:07Z
107554235.29,2022-10-30,114800000,98210000,52,85,10000002,10222,2022-10-31T11:01:07Z
20490000,2022-10-30,22145000,20470000,113,121,10000002,10225,2022-10-31T11:01:07Z
107240476.19,2022-10-30,107500000,102000000,36,42,10000002,10226,2022-10-31T11:01:07Z
17677142.86,2022-10-30,18370000,16420000,33,35,10000002,10228,2022-10-31T11:01:07Z
19610000,2022-10-30,19610000,19610000,2,2,10000002,10244,2022-10-31T11:01:07Z
26970,2022-10-30,26980,26500,165,3064,10000002,10246,2022-10-31T11:01:07Z
20974400,2022-10-30,22950000,19986000,5,5,10000002,10247,2022-10-31T11:01:07Z
577900,2022-10-30,578000,574500,135,1127,10000002,10250,2022-10-31T11:01:07Z
10480,2022-10-30,10480,10480,87,507,10000002,10629,2022-10-31T11:01:07Z
30000,2022-10-30,30000,30000,2,4,10000002,10630,2022-10-31T11:01:07Z
373200,2022-10-30,373400,372300,274,2188,10000002,10631,2022-10-31T11:01:07Z
19000,2022-10-30,19000,19000,108,796,10000002,10678,2022-10-31T11:01:07Z
90000,2022-10-30,90000,90000,3,3,10000002,10679,2022-10-31T11:01:07Z
613000,2022-10-30,613000,613000,25,261,10000002,10680,2022-10-31T11:01:07Z
5001,2022-10-30,6999,5000,161,305,10000002,10688,2022-10-31T11:01:07Z
3119,2022-10-30,3119,3119,150,295,10000002,10690,2022-10-31T11:01:07Z
21400,2022-10-30,44500,16900,207,502,10000002,10692,2022-10-31T11:01:07Z
394900,2022-10-30,446600,357000,195,486,10000002,10694,2022-10-31T11:01:07Z
80000,2022-10-30,80000,80000,112,150,10000002,10836,2022-10-31T11:01:07Z
364700,2022-10-30,364700,364700,1,1,10000002,10837,2022-10-31T11:01:07Z
319426.09,2022-10-30,332500,257300,15,23,10000002,10838,2022-10-31T11:01:07Z
1458560,2022-10-30,1458560,1458560,1,1,10000002,10839,2022-10-31T11:01:07Z
1235000,2022-10-30,1235000,1235000,4,13,10000002,10840,2022-10-31T11:01:07Z
4496109.89,2022-10-30,4740000,3184000,55,91,10000002,10842,2022-10-31T11:01:07Z
608200,2022-10-30,609300,607000,124,214,10000002,10850,2022-10-31T11:01:07Z
1525000,2022-10-30,1526000,1523000,108,351,10000002,10858,2022-10-31T11:01:07Z
15800,2022-10-30,28870,15780,127,358,10000002,10868,2022-10-31T11:01:07Z
18840,2022-10-30,18840,18840,137,364,10000002,10872,2022-10-31T11:01:07Z
79940,2022-10-30,107400,79900,137,477,10000002,10876,2022-10-31T11:01:07Z
77950,2022-10-30,77970,77950,124,354,10000002,10880,2022-10-31T11:01:07Z
282300,2022-10-30,283100,282300,144,360,10000002,10884,2022-10-31T11:01:07Z
302100,2022-10-30,337900,301100,146,481,10000002,10888,2022-10-31T11:01:07Z
13380,2022-10-30,21500,13370,265,704,10000002,10998,2022-10-31T11:01:07Z
1487555.56,2022-10-30,1488500,1485000,9,9,10000002,11082,2022-10-31T11:01:07Z
955000,2022-10-30,1000000,950000,10,10,10000002,11083,2022-10-31T11:01:07Z
1377500,2022-10-30,1384000,1316000,10,10,10000002,11084,2022-10-31T11:01:07Z
287600,2022-10-30,287700,209100,245,704,10000002,11105,2022-10-31T11:01:07Z
16280,2022-10-30,16300,16270,125,795,10000002,11129,2022-10-31T11:01:07Z
50000,2022-10-30,50000,50000,1,1,10000002,11130,2022-10-31T11:01:07Z
13000,2022-10-30,13000,13000,107,314,10000002,11132,2022-10-31T11:01:07Z
157453.85,2022-10-30,249500,50000,9,13,10000002,11133,2022-10-31T11:01:07Z
16990,2022-10-30,17000,13000,177,470,10000002,11134,2022-10-31T11:01:07Z
249066.67,2022-10-30,348600,50000,3,3,10000002,11135,2022-10-31T11:01:07Z
14690000,2022-10-30,14820000,13555000,45,53,10000002,11172,2022-10-31T11:01:07Z
16877600,2022-10-30,16990000,13760000,15,25,10000002,11174,2022-10-31T11:01:07Z
15772857.14,2022-10-30,17540000,13240000,34,49,10000002,11176,2022-10-31T11:01:07Z
15031333.33,2022-10-30,16300000,13940000,12,15,10000002,11178,2022-10-31T11:01:07Z
17163157.89,2022-10-30,17400000,17000000,35,38,10000002,11182,2022-10-31T11:01:07Z
15390388.89,2022-10-30,17435000,8152500,14,18,10000002,11184,2022-10-31T11:01:07Z
15656526.32,2022-10-30,16130000,14890000,48,95,10000002,11186,2022-10-31T11:01:07Z
21708200,2022-10-30,21880000,21480000,45,50,10000002,11188,2022-10-31T11:01:07Z
14754666.67,2022-10-30,15000000,13670000,9,15,10000002,11190,2022-10-31T11:01:07Z
16860000,2022-10-30,16900000,16830000,104,120,10000002,11192,2022-10-31T11:01:07Z
16251041.67,2022-10-30,16390000,15135000,23,48,10000002,11194,2022-10-31T11:01:07Z
12393037.04,2022-10-30,12550000,10501000,17,27,10000002,11196,2022-10-31T11:01:07Z
15933768.12,2022-10-30,16240000,15800000,52,69,10000002,11198,2022-10-31T11:01:07Z
9231470.59,2022-10-30,10560000,7766000,11,17,10000002,11200,2022-10-31T11:01:07Z
11051777.78,2022-10-30,11480000,10110000,37,45,10000002,11202,2022-10-31T11:01:07Z
1015205.88,2022-10-30,1100000,1000000,30,34,10000002,11207,2022-10-31T11:01:07Z
122500,2022-10-30,122500,122500,1,1,10000002,11215,2022-10-31T11:01:07Z
299908.57,2022-10-30,429900,227500,18,35,10000002,11219,2022-10-31T11:01:07Z
323369.23,2022-10-30,323400,322900,8,13,10000002,11227,2022-10-31T11:01:07Z
909900,2022-10-30,919700,251100,44,107,10000002,11229,2022-10-31T11:01:07Z
1186500,2022-10-30,1187000,1186000,2,2,10000002,11235,2022-10-31T11:01:07Z
85727.78,2022-10-30,162500,24310,7,9,10000002,11237,2022-10-31T11:01:07Z
426960.87,2022-10-30,598300,240000,10,23,10000002,11239,2022-10-31T11:01:07Z
108500,2022-10-30,108500,108500,2,6,10000002,11247,2022-10-31T11:01:07Z
463645.56,2022-10-30,615000,12410,14,72,10000002,11249,2022-10-31T11:01:07Z
74543.33,2022-10-30,99760,24110,5,9,10000002,11257,2022-10-31T11:01:07Z
215424.21,2022-10-30,445000,17190,19,38,10000002,11259,2022-10-31T11:01:07Z
11480750,2022-10-30,12990000,6953000,4,4,10000002,11265,2022-10-31T11:01:07Z
598600,2022-10-30,598600,595800,157,238,10000002,11267,2022-10-31T11:01:07Z
1004407.41,2022-10-30,1119000,1000000,14,54,10000002,11268,2022-10-31T11:01:07Z
889900,2022-10-30,890400,879400,761,2131,10000002,11269,2022-10-31T11:01:07Z
134247.5,2022-10-30,170600,61580,6,12,10000002,11277,2022-10-31T11:01:07Z
2500000,2022-10-30,2500000,2500000,2,16,10000002,11278,2022-10-31T11:01:07Z
2397000,2022-10-30,2400000,2396000,25,212,10000002,11279,2022-10-31T11:01:07Z
7499000,2022-10-30,7499000,7499000,1,2,10000002,11280,2022-10-31T11:01:07Z
7479,2022-10-30,7479,7478,45,1987,10000002,11283,2022-10-31T11:01:07Z
5925,2022-10-30,5926,5923,113,7284,10000002,11285,2022-10-31T11:01:07Z
2566333.33,2022-10-30,2699000,2500000,3,3,10000002,11286,2022-10-31T11:01:07Z
6760,2022-10-30,6760,6760,63,11480,10000002,11287,2022-10-31T11:01:07Z
3999000,2022-10-30,3999000,3999000,2,2,10000002,11288,2022-10-31T11:01:07Z
9962,2022-10-30,9962,9962,92,13287,10000002,11289,2022-10-31T11:01:07Z
5250000,2022-10-30,5250000,5250000,2,2,10000002,11290,2022-10-31T11:01:07Z
44871.15,2022-10-30,49990,16560,19,26,10000002,11293,2022-10-31T11:01:07Z
320000,2022-10-30,320000,320000,1,1,10000002,11294,2022-10-31T11:01:07Z
111600,2022-10-30,160000,111300,71,236,10000002,11295,2022-10-31T11:01:07Z
305000,2022-10-30,305000,305000,217,413,10000002,11297,2022-10-31T11:01:07Z
859542.86,2022-10-30,889800,678000,7,21,10000002,11299,2022-10-31T11:01:07Z
4000000,2022-10-30,4000000,4000000,9,36,10000002,11300,2022-10-31T11:01:07Z
151282.78,2022-10-30,157900,37190,4,18,10000002,11301,2022-10-31T11:01:07Z
2000000,2022-10-30,2000000,2000000,1,1,10000002,11302,2022-10-31T11:01:07Z
119907.68,2022-10-30,139100,95000,20,56,10000002,11303,2022-10-31T11:01:07Z
3500000,2022-10-30,3500000,3500000,1,1,10000002,11304,2022-10-31T11:01:07Z
75000,2022-10-30,75000,75000,7,709,10000002,11305,2022-10-31T11:01:07Z
3000000,2022-10-30,3000000,3000000,1,1,10000002,11306,2022-10-31T11:01:07Z
131800,2022-10-30,188400,131800,332,943,10000002,11309,2022-10-31T11:01:07Z
131800,2022-10-30,131800,131800,223,598,10000002,11311,2022-10-31T11:01:07Z
401000,2022-10-30,401000,401000,198,865,10000002,11317,2022-10-31T11:01:07Z
350900,2022-10-30,351000,350800,128,535,10000002,11319,2022-10-31T11:01:07Z
682700,2022-10-30,682700,682700,241,1012,10000002,11325,2022-10-31T11:01:07Z
761100,2022-10-30,761100,761100,163,702,10000002,11327,2022-10-31T11:01:07Z
18050,2022-10-30,18070,18030,152,393,10000002,11341,2022-10-31T11:01:07Z
20150,2022-10-30,20190,20130,197,443,10000002,11343,2022-10-31T11:01:07Z
58270,2022-10-30,58280,58240,222,552,10000002,11349,2022-10-31T11:01:07Z
53880,2022-10-30,53910,53870,168,450,10000002,11351,2022-10-31T11:01:07Z
12964.66,2022-10-30,14940,7003,27,35,10000002,11355,2022-10-31T11:01:07Z
2250000,2022-10-30,2250000,2250000,2,2,10000002,11356,2022-10-31T11:01:07Z
8990.64,2022-10-30,22300,6033,5,11,10000002,11357,2022-10-31T11:01:07Z
99980,2022-10-30,99980,99980,1,1,10000002,11359,2022-10-31T11:01:07Z
3399000,2022-10-30,3399000,3399000,1,1,10000002,11360,2022-10-31T11:01:07Z
20786111.11,2022-10-30,20865000,20780000,11,18,10000002,11365,2022-10-31T11:01:07Z
2143000,2022-10-30,2149000,2097000,608,1522,10000002,11370,2022-10-31T11:01:07Z
20467500,2022-10-30,20920000,18490000,27,28,10000002,11371,2022-10-31T11:01:07Z
14375217.39,2022-10-30,14490000,14050000,17,23,10000002,11377,2022-10-31T11:01:07Z
24050000,2022-10-30,24060000,24030000,85,130,10000002,11379,2022-10-31T11:01:07Z
21264459.46,2022-10-30,21720000,20030000,34,74,10000002,11381,2022-10-31T11:01:07Z
20215000,2022-10-30,20400000,17000000,9,16,10000002,11387,2022-10-31T11:01:07Z
22549772.73,2022-10-30,22750000,22380000,70,88,10000002,11393,2022-10-31T11:01:07Z
1019710,2022-10-30,1548500,1000000,6,10,10000002,11395,2022-10-31T11:01:07Z
42330,2022-10-30,42330,42330,3,255,10000002,11396,2022-10-31T11:01:07Z
44040,2022-10-30,44260,42950,626,1085776,10000002,11399,2022-10-31T11:01:07Z
23340000,2022-10-30,23500000,23340000,34,107,10000002,11400,2022-10-31T11:01:07Z
2641016,2022-10-30,15000000,1850000,24,25,10000002,11433,2022-10-31T11:01:07Z
744519.35,2022-10-30,15000000,224600,26,31,10000002,11441,2022-10-31T11:01:07Z
11531300,2022-10-30,12450000,9460500,20,20,10000002,11442,2022-10-31T11:01:07Z
2213950,2022-10-30,15000000,1899000,26,26,10000002,11443,2022-10-31T11:01:07Z
1870192.86,2022-10-30,15000000,212700,19,28,10000002,11444,2022-10-31T11:01:07Z
1460417.07,2022-10-30,15000000,359100,24,41,10000002,11445,2022-10-31T11:01:07Z
2133138.46,2022-10-30,2208000,311500,26,26,10000002,11446,2022-10-31T11:01:07Z
843083.78,2022-10-30,1199000,510200,29,37,10000002,11447,2022-10-31T11:01:07Z
13568562.5,2022-10-30,15810000,9918000,16,16,10000002,11448,2022-10-31T11:01:07Z
10051320,2022-10-30,10990000,7503000,24,25,10000002,11449,2022-10-31T11:01:07Z
261305,2022-10-30,295000,230900,22,40,10000002,11450,2022-10-31T11:01:07Z
1882658,2022-10-30,15000000,675000,18,20,10000002,11451,2022-10-31T11:01:07Z
13966176.47,2022-10-30,14500000,13650000,17,17,10000002,11452,2022-10-31T11:01:07Z
13252105.26,2022-10-30,13750000,10695000,19,19,10000002,11453,2022-10-31T11:01:07Z
156424.29,2022-10-30,569400,50060,10,14,10000002,11454,2022-10-31T11:01:07Z
3138371.43,2022-10-30,4453500,231300,24,28,10000002,11455,2022-10-31T11:01:07Z
230,2022-10-30,230,230,3,300,10000002,11458,2022-10-31T11:01:07Z
444.1,2022-10-30,444.1,444.1,2,200,10000002,11459,2022-10-31T11:01:07Z
517.1,2022-10-30,517.1,517.1,5,500,10000002,11460,2022-10-31T11:01:07Z
175.9,2022-10-30,175.9,175.9,3,300,10000002,11461,2022-10-31T11:01:07Z
288.4,2022-10-30,288.4,288.4,4,349,10000002,11462,2022-10-31T11:01:07Z
1207,2022-10-30,1207,1207,8,6100,10000002,11463,2022-10-31T11:01:07Z
201.3,2022-10-30,201.3,201.3,3,10100,10000002,11464,2022-10-31T11:01:07Z
1450,2022-10-30,1450,1450,8,1400,10000002,11465,2022-10-31T11:01:07Z
789.9,2022-10-30,789.9,789.9,10,5610,10000002,11466,2022-10-31T11:01:07Z
32.5,2022-10-30,32.5,32.5,3,220,10000002,11467,2022-10-31T11:01:07Z
588,2022-10-30,588,588,69,73191,10000002,11475,2022-10-31T11:01:07Z
374.2,2022-10-30,374.2,374.2,63,49695,10000002,11476,2022-10-31T11:01:07Z
552.8,2022-10-30,552.8,552.8,52,23515,10000002,11478,2022-10-31T11:01:07Z
450,2022-10-30,739.1,390.4,51,23709,10000002,11481,2022-10-31T11:01:07Z
307.5,2022-10-30,307.5,307.5,40,3750,10000002,11482,2022-10-31T11:01:07Z
706.7,2022-10-30,881.1,706.4,94,49345,10000002,11483,2022-10-31T11:01:07Z
300.7,2022-10-30,300.7,300.7,48,17185,10000002,11484,2022-10-31T11:01:07Z
652.4,2022-10-30,652.4,652.4,124,34110,10000002,11486,2022-10-31T11:01:07Z
683528.33,2022-10-30,809000,66170,5,6,10000002,11488,2022-10-31T11:01:07Z
390000,2022-10-30,390000,344400,42,306,10000002,11489,2022-10-31T11:01:07Z
3117,2022-10-30,4256,3117,39,4349,10000002,11496,2022-10-31T11:01:07Z
9375750,2022-10-30,10250000,6636500,16,16,10000002,11529,2022-10-31T11:01:07Z
24740,2022-10-30,24740,24740,61,17254,10000002,11530,2022-10-31T11:01:07Z
24940,2022-10-30,24940,24940,23,9802,10000002,11531,2022-10-31T11:01:07Z
26640,2022-10-30,26640,26640,10,16960,10000002,11532,2022-10-31T11:01:07Z
24500,2022-10-30,24500,24500,20,16555,10000002,11533,2022-10-31T11:01:07Z
17840,2022-10-30,17840,17840,63,27488,10000002,11534,2022-10-31T11:01:07Z
16240,2022-10-30,16240,16240,23,31219,10000002,11535,2022-10-31T11:01:07Z
18100,2022-10-30,18100,18100,24,23013,10000002,11536,2022-10-31T11:01:07Z
17240,2022-10-30,17240,17240,19,14605,10000002,11537,2022-10-31T11:01:07Z
34200,2022-10-30,34280,34180,37,39540,10000002,11538,2022-10-31T11:01:07Z
33710,2022-10-30,33710,33710,44,66079,10000002,11539,2022-10-31T11:01:07Z
37230,2022-10-30,37230,37220,87,115129,10000002,11540,2022-10-31T11:01:07Z
30080,2022-10-30,30080,30070,84,137413,10000002,11541,2022-10-31T11:01:07Z
9402,2022-10-30,9402,9399,22,17435,10000002,11542,2022-10-31T11:01:07Z
8320,2022-10-30,8320,8320,41,154528,10000002,11543,2022-10-31T11:01:07Z
8970,2022-10-30,8970,8970,28,104291,10000002,11544,2022-10-31T11:01:07Z
7150,2022-10-30,7150,7150,43,199564,10000002,11545,2022-10-31T11:01:07Z
75000,2022-10-30,75000,75000,39,3036,10000002,11547,2022-10-31T11:01:07Z
75000,2022-10-30,75000,75000,12,4132,10000002,11548,2022-10-31T11:01:07Z
76830,2022-10-30,76830,76830,13,6166,10000002,11549,2022-10-31T11:01:07Z
83180,2022-10-30,83180,83180,20,3736,10000002,11550,2022-10-31T11:01:07Z
37700,2022-10-30,37710,37700,22,5564,10000002,11551,2022-10-31T11:01:07Z
35220,2022-10-30,35220,35220,17,9036,10000002,11552,2022-10-31T11:01:07Z
24930,2022-10-30,24930,24930,30,23234,10000002,11553,2022-10-31T11:01:07Z
33380,2022-10-30,33380,33380,48,36837,10000002,11554,2022-10-31T11:01:07Z
27900,2022-10-30,27900,27900,13,24642,10000002,11555,2022-10-31T11:01:07Z
25250,2022-10-30,25250,25250,25,74441,10000002,11556,2022-10-31T11:01:07Z
24060,2022-10-30,24060,24060,19,23354,10000002,11557,2022-10-31T11:01:07Z
26850,2022-10-30,26850,26850,73,71530,10000002,11558,2022-10-31T11:01:07Z
224579.07,2022-10-30,308400,160200,30,43,10000002,11561,2022-10-31T11:01:07Z
3500000,2022-10-30,3500000,3500000,1,1,10000002,11562,2022-10-31T11:01:07Z
398900,2022-10-30,399000,398600,433,1316,10000002,11563,2022-10-31T11:01:07Z
1500000,2022-10-30,1500000,1500000,1,1,10000002,11564,2022-10-31T11:01:07Z
158267.61,2022-10-30,300000,150000,22,71,10000002,11566,2022-10-31T11:01:07Z
506666.67,2022-10-30,510000,505000,3,3,10000002,11569,2022-10-31T11:01:07Z
502586.21,2022-10-30,525000,500000,5,29,10000002,11572,2022-10-31T11:01:07Z
4096333.33,2022-10-30,4289000,4000000,6,6,10000002,11574,2022-10-31T11:01:07Z
3295000,2022-10-30,3297000,3291000,503,754,10000002,11577,2022-10-31T11:01:07Z
5208000,2022-10-30,5322000,5200000,929,1827,10000002,11578,2022-10-31T11:01:07Z
5171650,2022-10-30,5500000,5000000,36,60,10000002,11579,2022-10-31T11:01:07Z
100000,2022-10-30,150000,75000,9,9,10000002,11584,2022-10-31T11:01:07Z
4998,2022-10-30,4998,4998,4,121,10000002,11585,2022-10-31T11:01:07Z
499000,2022-10-30,499000,499000,1,1,10000002,11612,2022-10-31T11:01:07Z
99940,2022-10-30,99940,99940,2,2,10000002,11613,2022-10-31T11:01:07Z
1,2022-10-30,1,1,1,1,10000002,11617,2022-10-31T11:01:07Z
149960,2022-10-30,149960,149960,2,2,10000002,11619,2022-10-31T11:01:07Z
98700,2022-10-30,98700,98700,1,2,10000002,11620,2022-10-31T11:01:07Z
200000,2022-10-30,200000,200000,1,1,10000002,11630,2022-10-31T11:01:07Z
124300,2022-10-30,124300,124300,1,1,10000002,11634,2022-10-31T11:01:07Z
588600,2022-10-30,599100,513100,324,566,10000002,11640,2022-10-31T11:01:07Z
2389000,2022-10-30,2394000,1720000,45,141,10000002,11642,2022-10-31T11:01:07Z
1179000,2022-10-30,1180000,1150000,53,132,10000002,11644,2022-10-31T11:01:07Z
2280000,2022-10-30,2300000,1773000,79,169,10000002,11646,2022-10-31T11:01:07Z
1553000,2022-10-30,1553000,1553000,57,248,10000002,11648,2022-10-31T11:01:07Z
15990,2022-10-30,15990,15990,62,64554,10000002,11688,2022-10-31T11:01:07Z
17900,2022-10-30,17910,17870,59,27386,10000002,11689,2022-10-31T11:01:07Z
17180,2022-10-30,17180,17180,25,13913,10000002,11690,2022-10-31T11:01:07Z
17060,2022-10-30,17070,17050,40,23569,10000002,11691,2022-10-31T11:01:07Z
15000,2022-10-30,15000,15000,3,2471,10000002,11692,2022-10-31T11:01:07Z
16720,2022-10-30,16750,16720,20,16935,10000002,11693,2022-10-31T11:01:07Z
15180,2022-10-30,15180,15180,10,8561,10000002,11694,2022-10-31T11:01:07Z
15890,2022-10-30,15890,15890,10,6004,10000002,11695,2022-10-31T11:01:07Z
21740,2022-10-30,21740,21740,9,636,10000002,11724,2022-10-31T11:01:07Z
18470,2022-10-30,18470,18470,9,969,10000002,11725,2022-10-31T11:01:07Z
3806,2022-10-30,3806,3806,6,424,10000002,11732,2022-10-31T11:01:07Z
6261,2022-10-30,6264,6258,11,794,10000002,11733,2022-10-31T11:01:07Z
50550,2022-10-30,50550,50550,1,37,10000002,11734,2022-10-31T11:01:07Z
6135,2022-10-30,6135,6135,13,1205,10000002,11735,2022-10-31T11:01:07Z
17600,2022-10-30,17630,17560,9,994,10000002,11736,2022-10-31T11:01:07Z
1287,2022-10-30,1287,1287,6,660,10000002,11737,2022-10-31T11:01:07Z
6348,2022-10-30,6348,6348,4,306,10000002,11738,2022-10-31T11:01:07Z
778,2022-10-30,778,778,4,201,10000002,11739,2022-10-31T11:01:07Z
4154,2022-10-30,4154,4154,7,581,10000002,11740,2022-10-31T11:01:07Z
208.1,2022-10-30,208.1,208.1,8,204,10000002,11741,2022-10-31T11:01:07Z
250.9,2022-10-30,250.9,250.9,2,200,10000002,11746,2022-10-31T11:01:07Z
230,2022-10-30,230,188,11,313494,10000002,11855,2022-10-31T11:01:07Z
699800,2022-10-30,699800,699800,2,2,10000002,11857,2022-10-31T11:01:07Z
341270,2022-10-30,399900,282640,2,2,10000002,11859,2022-10-31T11:01:07Z
302580,2022-10-30,335000,286370,5,6,10000002,11870,2022-10-31T11:01:07Z
386780,2022-10-30,409000,364560,4,4,10000002,11872,2022-10-31T11:01:07Z
414186.67,2022-10-30,439000,364560,3,3,10000002,11873,2022-10-31T11:01:07Z
586240,2022-10-30,586240,586240,1,1,10000002,11877,2022-10-31T11:01:07Z
533270.33,2022-10-30,799900,11,3,3,10000002,11878,2022-10-31T11:01:07Z
799800,2022-10-30,799800,799800,1,1,10000002,11879,2022-10-31T11:01:07Z
748400,2022-10-30,748400,748400,2,2,10000002,11880,2022-10-31T11:01:07Z
699800,2022-10-30,699800,699800,2,2,10000002,11882,2022-10-31T11:01:07Z
699600,2022-10-30,699600,699600,2,2,10000002,11884,2022-10-31T11:01:07Z
699900,2022-10-30,699900,699900,1,1,10000002,11886,2022-10-31T11:01:07Z
313750,2022-10-30,316000,307000,4,4,10000002,11887,2022-10-31T11:01:07Z
307480,2022-10-30,319900,282640,3,3,10000002,11889,2022-10-31T11:01:07Z
403728,2022-10-30,434000,282640,5,5,10000002,11890,2022-10-31T11:01:07Z
324910,2022-10-30,339000,282640,4,4,10000002,11891,2022-10-31T11:01:07Z
7117.21,2022-10-30,88970,5753,6,61,10000002,11944,2022-10-31T11:01:07Z
119919230.77,2022-10-30,121900000,114700000,26,26,10000002,11957,2022-10-31T11:01:07Z
126734615.38,2022-10-30,128000000,111450000,18,26,10000002,11959,2022-10-31T11:01:07Z
136368421.05,2022-10-30,142000000,130500000,19,19,10000002,11961,2022-10-31T11:01:07Z
120284375,2022-10-30,122200000,119300000,24,32,10000002,11963,2022-10-31T11:01:07Z
125178947.37,2022-10-30,126500000,120800000,17,19,10000002,11965,2022-10-31T11:01:07Z
114709090.91,2022-10-30,115900000,112300000,30,44,10000002,11969,2022-10-31T11:01:07Z
113915384.62,2022-10-30,115000000,101200000,11,13,10000002,11971,2022-10-31T11:01:07Z
106206666.67,2022-10-30,111000000,97120000,6,6,10000002,11978,2022-10-31T11:01:07Z
115707142.86,2022-10-30,119900000,109100000,16,28,10000002,11985,2022-10-31T11:01:07Z
111247222.22,2022-10-30,117700000,101400000,32,36,10000002,11987,2022-10-31T11:01:07Z
114015000,2022-10-30,116750000,103650000,18,20,10000002,11989,2022-10-31T11:01:07Z
128478888.89,2022-10-30,130600000,127300000,59,90,10000002,11993,2022-10-31T11:01:07Z
192676923.08,2022-10-30,194800000,187600000,13,13,10000002,11995,2022-10-31T11:01:07Z
161523529.41,2022-10-30,161800000,161000000,17,17,10000002,11999,2022-10-31T11:01:07Z
122110256.41,2022-10-30,125600000,113700000,30,39,10000002,12003,2022-10-31T11:01:07Z
140850000,2022-10-30,142700000,134700000,117,190,10000002,12005,2022-10-31T11:01:07Z
115318181.82,2022-10-30,119500000,111950000,10,11,10000002,12011,2022-10-31T11:01:07Z
177375000,2022-10-30,178950000,163150000,16,16,10000002,12013,2022-10-31T11:01:07Z
