average,date,highest,lowest,order_count,volume,region_id,type_id,http_last_modified
2516,2022-11-01,2516,2516,4,492,10000032,11287,2022-11-01T11:09:09Z
7902.09,2022-11-01,7999,6400,5,33,10000032,11289,2022-11-01T11:09:09Z
48260,2022-11-01,48260,48260,1,1,10000032,11293,2022-11-01T11:09:09Z
151100,2022-11-01,151100,151100,3,3,10000032,11295,2022-11-01T11:09:09Z
189600,2022-11-01,189600,189600,2,2,10000032,11301,2022-11-01T11:09:09Z
279900,2022-11-01,279900,279900,1,1,10000032,11303,2022-11-01T11:09:09Z
214400,2022-11-01,214400,214400,1,1,10000032,11305,2022-11-01T11:09:09Z
130064.44,2022-11-01,155800,112200,39,45,10000032,11309,2022-11-01T11:09:09Z
109903.75,2022-11-01,139700,100300,32,80,10000032,11311,2022-11-01T11:09:09Z
308490,2022-11-01,390000,237800,18,30,10000032,11317,2022-11-01T11:09:09Z
295160,2022-11-01,396800,269400,8,10,10000032,11319,2022-11-01T11:09:09Z
640975,2022-11-01,790000,572000,15,16,10000032,11325,2022-11-01T11:09:09Z
616738.89,2022-11-01,738000,531400,21,36,10000032,11327,2022-11-01T11:09:09Z
17000,2022-11-01,17000,17000,57,292,10000032,11341,2022-11-01T11:09:09Z
17180,2022-11-01,17190,17180,48,124,10000032,11343,2022-11-01T11:09:09Z
63540,2022-11-01,65520,45900,41,166,10000032,11349,2022-11-01T11:09:09Z
49395.51,2022-11-01,60000,45320,29,49,10000032,11351,2022-11-01T11:09:09Z
15756,2022-11-01,16890,15000,5,5,10000032,11355,2022-11-01T11:09:09Z
29990,2022-11-01,29990,29990,2,3,10000032,11357,2022-11-01T11:09:09Z
124700,2022-11-01,124700,124700,1,1,10000032,11358,2022-11-01T11:09:09Z
312440,2022-11-01,312440,312440,1,1,10000032,11360,2022-11-01T11:09:09Z
2596709.68,2022-11-01,2710000,1830000,30,31,10000032,11370,2022-11-01T11:09:09Z
27400000,2022-11-01,27430000,27370000,2,2,10000032,11371,2022-11-01T11:09:09Z
22790000,2022-11-01,22790000,22790000,2,2,10000032,11377,2022-11-01T11:09:09Z
22570000,2022-11-01,23870000,21270000,2,2,10000032,11379,2022-11-01T11:09:09Z
28850000,2022-11-01,28850000,28850000,1,1,10000032,11381,2022-11-01T11:09:09Z
20095000,2022-11-01,21100000,19090000,2,2,10000032,11387,2022-11-01T11:09:09Z
22150000,2022-11-01,24300000,20000000,4,4,10000032,11393,2022-11-01T11:09:09Z
46530,2022-11-01,46530,46520,29,15103,10000032,11399,2022-11-01T11:09:09Z
22800000,2022-11-01,22800000,22800000,1,1,10000032,11400,2022-11-01T11:09:09Z
15000000,2022-11-01,15000000,15000000,1,1,10000032,11442,2022-11-01T11:09:09Z
4498000,2022-11-01,4498000,4498000,1,1,10000032,11443,2022-11-01T11:09:09Z
3000000,2022-11-01,3000000,3000000,1,1,10000032,11445,2022-11-01T11:09:09Z
10630000,2022-11-01,10630000,10630000,1,1,10000032,11446,2022-11-01T11:09:09Z
3700000,2022-11-01,3700000,3700000,1,1,10000032,11447,2022-11-01T11:09:09Z
11000000,2022-11-01,11000000,11000000,1,1,10000032,11449,2022-11-01T11:09:09Z
996900,2022-11-01,996900,996900,1,1,10000032,11450,2022-11-01T11:09:09Z
401,2022-11-01,401,401,3,102,10000032,11475,2022-11-01T11:09:09Z
999,2022-11-01,999,999,5,89,10000032,11478,2022-11-01T11:09:09Z
25,2022-11-01,25,25,1,2,10000032,11483,2022-11-01T11:09:09Z
420,2022-11-01,420,420,1,10,10000032,11484,2022-11-01T11:09:09Z
820,2022-11-01,820,820,1,2,10000032,11486,2022-11-01T11:09:09Z
12490000,2022-11-01,12490000,12490000,1,1,10000032,11529,2022-11-01T11:09:09Z
32380,2022-11-01,32390,32340,7,184,10000032,11530,2022-11-01T11:09:09Z
30000,2022-11-01,30000,30000,3,227,10000032,11531,2022-11-01T11:09:09Z
20935,2022-11-01,20940,20930,2,990,10000032,11534,2022-11-01T11:09:09Z
22270,2022-11-01,22270,22270,3,1250,10000032,11535,2022-11-01T11:09:09Z
58670,2022-11-01,58670,58670,2,324,10000032,11538,2022-11-01T11:09:09Z
27040,2022-11-01,27040,27040,1,6,10000032,11539,2022-11-01T11:09:09Z
47830,2022-11-01,47830,47830,6,457,10000032,11540,2022-11-01T11:09:09Z
34860,2022-11-01,34860,34860,12,6457,10000032,11541,2022-11-01T11:09:09Z
10250,2022-11-01,10250,10250,2,588,10000032,11542,2022-11-01T11:09:09Z
14580,2022-11-01,14580,14580,1,3750,10000032,11543,2022-11-01T11:09:09Z
9875,2022-11-01,9875,9875,6,12418,10000032,11545,2022-11-01T11:09:09Z
79990,2022-11-01,79990,79990,5,157,10000032,11547,2022-11-01T11:09:09Z
98900,2022-11-01,98900,98900,2,6,10000032,11548,2022-11-01T11:09:09Z
50310,2022-11-01,50310,50310,1,4,10000032,11549,2022-11-01T11:09:09Z
44400,2022-11-01,44400,44400,2,118,10000032,11551,2022-11-01T11:09:09Z
60800,2022-11-01,60800,60800,1,104,10000032,11552,2022-11-01T11:09:09Z
32860,2022-11-01,32860,32860,5,1636,10000032,11553,2022-11-01T11:09:09Z
53390,2022-11-01,53390,53390,3,391,10000032,11554,2022-11-01T11:09:09Z
29360,2022-11-01,33320,14190,4,42,10000032,11555,2022-11-01T11:09:09Z
33970,2022-11-01,33970,33970,7,701,10000032,11556,2022-11-01T11:09:09Z
20252.75,2022-11-01,27000,1,3,16,10000032,11557,2022-11-01T11:09:09Z
41490,2022-11-01,41490,41490,4,315,10000032,11558,2022-11-01T11:09:09Z
387700,2022-11-01,387700,387700,2,2,10000032,11561,2022-11-01T11:09:09Z
418310,2022-11-01,999600,368900,17,20,10000032,11563,2022-11-01T11:09:09Z
100,2022-11-01,100,100,1,1,10000032,11566,2022-11-01T11:09:09Z
4261365.85,2022-11-01,4271500,3406000,34,41,10000032,11577,2022-11-01T11:09:09Z
5772318.18,2022-11-01,5859000,4616000,42,44,10000032,11578,2022-11-01T11:09:09Z
5000000,2022-11-01,5000000,5000000,1,1,10000032,11579,2022-11-01T11:09:09Z
75000,2022-11-01,75000,75000,1,1,10000032,11584,2022-11-01T11:09:09Z
99940,2022-11-01,99940,99940,1,1,10000032,11613,2022-11-01T11:09:09Z
99000,2022-11-01,99000,99000,2,2,10000032,11621,2022-11-01T11:09:09Z
516954.17,2022-11-01,588200,244500,19,24,10000032,11640,2022-11-01T11:09:09Z
2419000,2022-11-01,2419000,2419000,2,2,10000032,11642,2022-11-01T11:09:09Z
1341285.71,2022-11-01,1395000,1020000,7,7,10000032,11644,2022-11-01T11:09:09Z
2448750,2022-11-01,2449000,2448000,3,4,10000032,11646,2022-11-01T11:09:09Z
2512000,2022-11-01,2755000,1306000,6,6,10000032,11648,2022-11-01T11:09:09Z
16683.64,2022-11-01,16840,15120,2,22,10000032,11688,2022-11-01T11:09:09Z
20450,2022-11-01,20450,20450,5,844,10000032,11689,2022-11-01T11:09:09Z
19800,2022-11-01,19800,19800,2,500,10000032,11690,2022-11-01T11:09:09Z
586240,2022-11-01,586240,586240,1,1,10000032,11857,2022-11-01T11:09:09Z
586240,2022-11-01,586240,586240,1,1,10000032,11879,2022-11-01T11:09:09Z
586240,2022-11-01,586240,586240,1,1,10000032,11881,2022-11-01T11:09:09Z
586240,2022-11-01,586240,586240,1,1,10000032,11885,2022-11-01T11:09:09Z
138050000,2022-11-01,138100000,138000000,2,2,10000032,11969,2022-11-01T11:09:09Z
208900000,2022-11-01,208900000,208900000,1,1,10000032,12003,2022-11-01T11:09:09Z
160300000,2022-11-01,162100000,155000000,4,4,10000032,12005,2022-11-01T11:09:09Z
22370000,2022-11-01,22370000,22370000,1,1,10000032,12032,2022-11-01T11:09:09Z
20000000,2022-11-01,20000000,20000000,1,1,10000032,12038,2022-11-01T11:09:09Z
21470000,2022-11-01,21470000,21470000,1,1,10000032,12042,2022-11-01T11:09:09Z
22282857.14,2022-11-01,22780000,22200000,7,7,10000032,12044,2022-11-01T11:09:09Z
194000,2022-11-01,200000,188000,2,2,10000032,12052,2022-11-01T11:09:09Z
66742.61,2022-11-01,254400,41850,23,23,10000032,12056,2022-11-01T11:09:09Z
322560,2022-11-01,322560,322560,2,2,10000032,12057,2022-11-01T11:09:09Z
1941076.92,2022-11-01,1966000,1344000,24,26,10000032,12058,2022-11-01T11:09:09Z
367460,2022-11-01,418900,161700,4,5,10000032,12066,2022-11-01T11:09:09Z
2032751.25,2022-11-01,2399000,933505,6,8,10000032,12068,2022-11-01T11:09:09Z
4014750,2022-11-01,4015000,4014000,4,4,10000032,12076,2022-11-01T11:09:09Z
8525600,2022-11-01,9387000,7227000,5,5,10000032,12084,2022-11-01T11:09:09Z
75000,2022-11-01,75000,75000,2,110,10000032,12110,2022-11-01T11:09:09Z
201600,2022-11-01,201600,201600,1,3,10000032,12199,2022-11-01T11:09:09Z
3998000,2022-11-01,3998000,3998000,1,1,10000032,12204,2022-11-01T11:09:09Z
5000000,2022-11-01,5000000,5000000,4,4,10000032,12206,2022-11-01T11:09:09Z
1798000,2022-11-01,1798000,1798000,1,1,10000032,12210,2022-11-01T11:09:09Z
3950000,2022-11-01,3950000,3950000,1,1,10000032,12211,2022-11-01T11:09:09Z
2887000,2022-11-01,2887000,2887000,1,1,10000032,12213,2022-11-01T11:09:09Z
7500000,2022-11-01,7500000,7500000,1,1,10000032,12214,2022-11-01T11:09:09Z
3029833.33,2022-11-01,4244000,602000,3,6,10000032,12259,2022-11-01T11:09:09Z
93420,2022-11-01,180000,50130,2,3,10000032,12265,2022-11-01T11:09:09Z
2549600,2022-11-01,2783000,2491000,4,5,10000032,12267,2022-11-01T11:09:09Z
979200,2022-11-01,979200,979200,2,8,10000032,12269,2022-11-01T11:09:09Z
2829111.11,2022-11-01,4646000,2310000,9,9,10000032,12271,2022-11-01T11:09:09Z
118576,2022-11-01,132700,12670,9,15,10000032,12274,2022-11-01T11:09:09Z
1000,2022-11-01,1000,1000,1,1,10000032,12304,2022-11-01T11:09:09Z
100000,2022-11-01,100000,100000,4,4,10000032,12305,2022-11-01T11:09:09Z
145200,2022-11-01,145200,145200,1,5,10000032,12344,2022-11-01T11:09:09Z
1000000,2022-11-01,1000000,1000000,4,4,10000032,12345,2022-11-01T11:09:09Z
1401723.81,2022-11-01,1702000,950000,6,21,10000032,12346,2022-11-01T11:09:09Z
10000000,2022-11-01,10000000,10000000,1,1,10000032,12355,2022-11-01T11:09:09Z
10,2022-11-01,10,10,1,1,10000032,12365,2022-11-01T11:09:09Z
10,2022-11-01,10,10,1,1,10000032,12366,2022-11-01T11:09:09Z
100,2022-11-01,100,100,1,1,10000032,12367,2022-11-01T11:09:09Z
1097000,2022-11-01,1097000,1097000,1,1,10000032,12441,2022-11-01T11:09:09Z
4298000,2022-11-01,4298000,4298000,3,3,10000032,12484,2022-11-01T11:09:09Z
3661000,2022-11-01,3661000,3661000,1,1,10000032,12485,2022-11-01T11:09:09Z
3704000,2022-11-01,3705000,3703000,2,2,10000032,12486,2022-11-01T11:09:09Z
812.15,2022-11-01,812.2,812.1,2,2,10000032,12528,2022-11-01T11:09:09Z
100100,2022-11-01,100100,100100,1,1,10000032,12532,2022-11-01T11:09:09Z
12000,2022-11-01,12000,12000,2,2,10000032,12533,2022-11-01T11:09:09Z
1201358.33,2022-11-01,1500000,601450,8,24,10000032,12537,2022-11-01T11:09:09Z
8401.94,2022-11-01,10000,2502,14,66,10000032,12538,2022-11-01T11:09:09Z
8225,2022-11-01,8225,8225,1,1,10000032,12541,2022-11-01T11:09:09Z
79990,2022-11-01,79990,79990,5,17,10000032,12557,2022-11-01T11:09:09Z
83980,2022-11-01,83980,83980,6,24,10000032,12559,2022-11-01T11:09:09Z
84595.35,2022-11-01,90000,31920,7,43,10000032,12563,2022-11-01T11:09:09Z
95990,2022-11-01,95990,95990,10,131,10000032,12565,2022-11-01T11:09:09Z
149.2,2022-11-01,149.2,149.2,10,11074,10000032,12608,2022-11-01T11:09:09Z
63,2022-11-01,63,63,35,311382,10000032,12612,2022-11-01T11:09:09Z
50.82,2022-11-01,50.82,50.82,26,208693,10000032,12614,2022-11-01T11:09:09Z
63.99,2022-11-01,63.99,63.99,11,45497,10000032,12618,2022-11-01T11:09:09Z
32,2022-11-01,32,32,11,76194,10000032,12620,2022-11-01T11:09:09Z
52.79,2022-11-01,52.79,52.79,6,7838,10000032,12625,2022-11-01T11:09:09Z
80,2022-11-01,80,80,3,4514,10000032,12631,2022-11-01T11:09:09Z
99.97,2022-11-01,99.97,99.97,2,4500,10000032,12633,2022-11-01T11:09:09Z
59490,2022-11-01,59490,59490,2,2,10000032,12709,2022-11-01T11:09:09Z
130000000,2022-11-01,130000000,130000000,1,1,10000032,12733,2022-11-01T11:09:09Z
152750000,2022-11-01,152800000,152700000,2,2,10000032,12745,2022-11-01T11:09:09Z
145800000,2022-11-01,145800000,145800000,1,1,10000032,12753,2022-11-01T11:09:09Z
211,2022-11-01,211,211,5,19972,10000032,12773,2022-11-01T11:09:09Z
544.7,2022-11-01,544.7,544.7,6,19038,10000032,12775,2022-11-01T11:09:09Z
191.7,2022-11-01,191.8,129.3,6,44156,10000032,12777,2022-11-01T11:09:09Z
767,2022-11-01,767.9,766,9,68856,10000032,12779,2022-11-01T11:09:09Z
125.9,2022-11-01,125.9,125.9,3,7460,10000032,12785,2022-11-01T11:09:09Z
474.9,2022-11-01,474.9,474.9,5,43396,10000032,12787,2022-11-01T11:09:09Z
148.9,2022-11-01,148.9,148.9,6,20580,10000032,12789,2022-11-01T11:09:09Z
276.2,2022-11-01,276.2,276.2,9,37014,10000032,12791,2022-11-01T11:09:09Z
139.9,2022-11-01,139.9,139.9,6,25000,10000032,12801,2022-11-01T11:09:09Z
546,2022-11-01,546,546,8,38499,10000032,12803,2022-11-01T11:09:09Z
246.7,2022-11-01,246.7,246.7,4,8500,10000032,12805,2022-11-01T11:09:09Z
448.6,2022-11-01,448.6,448.6,2,3068,10000032,12807,2022-11-01T11:09:09Z
273531.71,2022-11-01,274200,272900,5,41,10000032,12814,2022-11-01T11:09:09Z
392800,2022-11-01,392800,392800,3,32,10000032,12816,2022-11-01T11:09:09Z
249750,2022-11-01,250000,249500,3,12,10000032,12818,2022-11-01T11:09:09Z
398800,2022-11-01,398800,398800,6,140,10000032,12820,2022-11-01T11:09:09Z
218500,2022-11-01,219900,215000,3,14,10000032,12822,2022-11-01T11:09:09Z
572800,2022-11-01,572800,572800,1,8,10000032,12824,2022-11-01T11:09:09Z
262000,2022-11-01,262000,262000,4,20,10000032,12826,2022-11-01T11:09:09Z
449000,2022-11-01,449000,449000,1,8,10000032,12828,2022-11-01T11:09:09Z
99170,2022-11-01,103900,99170,7,1269,10000032,12836,2022-11-01T11:09:09Z
2315300,2022-11-01,2498000,675000,8,10,10000032,13001,2022-11-01T11:09:09Z
1145384.69,2022-11-01,1241000,1,5,13,10000032,13003,2022-11-01T11:09:09Z
21750000,2022-11-01,21750000,21750000,1,1,10000032,13216,2022-11-01T11:09:09Z
100000,2022-11-01,100000,100000,1,1,10000032,13225,2022-11-01T11:09:09Z
22390000,2022-11-01,22390000,22390000,1,1,10000032,13229,2022-11-01T11:09:09Z
18950000,2022-11-01,18950000,18950000,1,1,10000032,13237,2022-11-01T11:09:09Z
20940000,2022-11-01,20940000,20940000,1,1,10000032,13248,2022-11-01T11:09:09Z
23540000,2022-11-01,23540000,23540000,2,2,10000032,13249,2022-11-01T11:09:09Z
27870000,2022-11-01,27870000,27870000,2,2,10000032,13250,2022-11-01T11:09:09Z
21810000,2022-11-01,24430000,20500000,3,3,10000032,13256,2022-11-01T11:09:09Z
12260000,2022-11-01,12390000,12000000,3,3,10000032,13257,2022-11-01T11:09:09Z
7796666.67,2022-11-01,9945000,3500000,3,3,10000032,13258,2022-11-01T11:09:09Z
23690000,2022-11-01,23690000,23690000,1,1,10000032,13259,2022-11-01T11:09:09Z
23630000,2022-11-01,23630000,23630000,1,1,10000032,13260,2022-11-01T11:09:09Z
22000000,2022-11-01,22000000,22000000,1,1,10000032,13261,2022-11-01T11:09:09Z
25000000,2022-11-01,25000000,25000000,1,1,10000032,13265,2022-11-01T11:09:09Z
9269,2022-11-01,15000,1011,5,80,10000032,13267,2022-11-01T11:09:09Z
16780,2022-11-01,52455,2510,3,7,10000032,13283,2022-11-01T11:09:09Z
998000,2022-11-01,998000,998000,1,1,10000032,13284,2022-11-01T11:09:09Z
1400000,2022-11-01,1400000,1400000,1,1,10000032,13285,2022-11-01T11:09:09Z
3435.29,2022-11-01,3500,3047,2,7,10000032,13286,2022-11-01T11:09:09Z
500000,2022-11-01,500000,500000,1,1,10000032,13287,2022-11-01T11:09:09Z
55000,2022-11-01,55000,55000,1,4,10000032,13320,2022-11-01T11:09:09Z
39.91,2022-11-01,39.91,39.91,2,2160,10000032,13856,2022-11-01T11:09:09Z
37810000,2022-11-01,37860000,37790000,3,4,10000032,13872,2022-11-01T11:09:09Z
11250000,2022-11-01,11250000,11250000,2,2,10000032,13874,2022-11-01T11:09:09Z
101837500,2022-11-01,110000000,77350000,4,4,10000032,13945,2022-11-01T11:09:09Z
31210000,2022-11-01,31210000,31210000,1,1,10000032,13949,2022-11-01T11:09:09Z
91970000,2022-11-01,91970000,91970000,1,1,10000032,13956,2022-11-01T11:09:09Z
99710000,2022-11-01,99710000,99710000,1,1,10000032,13959,2022-11-01T11:09:09Z
34990000,2022-11-01,34990000,34990000,1,1,10000032,13966,2022-11-01T11:09:09Z
229050000,2022-11-01,229100000,229000000,2,2,10000032,13969,2022-11-01T11:09:09Z
3000000,2022-11-01,3000000,3000000,1,1,10000032,13980,2022-11-01T11:09:09Z
8999000,2022-11-01,8999000,8999000,1,1,10000032,13994,2022-11-01T11:09:09Z
17060000,2022-11-01,17840000,15500000,3,3,10000032,14003,2022-11-01T11:09:09Z
62250,2022-11-01,69500,55000,4,4,10000032,14009,2022-11-01T11:09:09Z
210100,2022-11-01,210100,210100,1,1,10000032,14015,2022-11-01T11:09:09Z
162575,2022-11-01,200100,50000,3,4,10000032,14027,2022-11-01T11:09:09Z
89750000,2022-11-01,89750000,89750000,1,1,10000032,14045,2022-11-01T11:09:09Z
5531,2022-11-01,5531,5531,2,2,10000032,14057,2022-11-01T11:09:09Z
215500,2022-11-01,215500,215500,1,1,10000032,14063,2022-11-01T11:09:09Z
14545000,2022-11-01,16830000,12000000,6,6,10000032,14074,2022-11-01T11:09:09Z
10320,2022-11-01,10320,10320,2,2,10000032,14080,2022-11-01T11:09:09Z
800000,2022-11-01,800000,800000,1,1,10000032,14086,2022-11-01T11:09:09Z
95480000,2022-11-01,95480000,95480000,1,1,10000032,14120,2022-11-01T11:09:09Z
15220000,2022-11-01,15220000,15220000,1,1,10000032,14126,2022-11-01T11:09:09Z
32895000,2022-11-01,32900000,32890000,2,2,10000032,14134,2022-11-01T11:09:09Z
57840000,2022-11-01,57840000,57840000,1,1,10000032,14144,2022-11-01T11:09:09Z
72020000,2022-11-01,72020000,72020000,1,1,10000032,14146,2022-11-01T11:09:09Z
121000000,2022-11-01,121000000,121000000,1,1,10000032,14164,2022-11-01T11:09:09Z
45000000,2022-11-01,45000000,45000000,1,5,10000032,14222,2022-11-01T11:09:09Z
39320000,2022-11-01,39320000,39320000,1,1,10000032,14236,2022-11-01T11:09:09Z
97386666.67,2022-11-01,134000000,79080000,3,3,10000032,14238,2022-11-01T11:09:09Z
61000000,2022-11-01,61000000,61000000,1,1,10000032,14256,2022-11-01T11:09:09Z
157900000,2022-11-01,157900000,157900000,1,1,10000032,14258,2022-11-01T11:09:09Z
89730000,2022-11-01,89730000,89730000,1,1,10000032,14260,2022-11-01T11:09:09Z
24945.45,2022-11-01,24950,24940,9,11,10000032,14272,2022-11-01T11:09:09Z
109587.5,2022-11-01,197700,56710,6,8,10000032,14274,2022-11-01T11:09:09Z
55580,2022-11-01,55580,55580,3,3,10000032,14276,2022-11-01T11:09:09Z
423778.26,2022-11-01,449900,165150,10,23,10000032,14278,2022-11-01T11:09:09Z
501200,2022-11-01,501200,501200,3,3,10000032,14280,2022-11-01T11:09:09Z
501200,2022-11-01,501200,501200,2,2,10000032,14282,2022-11-01T11:09:09Z
599133.33,2022-11-01,795000,501200,3,3,10000032,14284,2022-11-01T11:09:09Z
1357828.57,2022-11-01,2000000,501600,6,7,10000032,14286,2022-11-01T11:09:09Z
1405000,2022-11-01,1405000,1405000,1,1,10000032,14295,2022-11-01T11:09:09Z
1580000,2022-11-01,1580000,1580000,1,1,10000032,14297,2022-11-01T11:09:09Z
3219000,2022-11-01,4267000,1123000,3,3,10000032,14299,2022-11-01T11:09:09Z
9500,2022-11-01,9500,9500,1,640,10000032,15317,2022-11-01T11:09:09Z
922.1,2022-11-01,922.1,922.1,334,7824,10000032,15331,2022-11-01T11:09:09Z
2450000,2022-11-01,2450000,2450000,2,3,10000032,15463,2022-11-01T11:09:09Z
2496000,2022-11-01,2500000,2495000,2,5,10000032,15466,2022-11-01T11:09:09Z
2186670,2022-11-01,3273000,14010,2,3,10000032,15479,2022-11-01T11:09:09Z
15160,2022-11-01,15160,15160,38,279,10000032,15508,2022-11-01T11:09:09Z
16140,2022-11-01,26990,16130,39,163,10000032,15510,2022-11-01T11:09:09Z
1407,2022-11-01,1407,1407,2,2,10000032,15587,2022-11-01T11:09:09Z
1410,2022-11-01,1410,1410,3,6,10000032,15588,2022-11-01T11:09:09Z
1021,2022-11-01,1021,1021,1,7,10000032,15590,2022-11-01T11:09:09Z
1006000,2022-11-01,1006000,1006000,1,6,10000032,15592,2022-11-01T11:09:09Z
100000,2022-11-01,100000,100000,1,29,10000032,15593,2022-11-01T11:09:09Z
600000,2022-11-01,600000,600000,1,3,10000032,15594,2022-11-01T11:09:09Z
4500,2022-11-01,4500,4500,18,208,10000032,15596,2022-11-01T11:09:09Z
8000,2022-11-01,8000,8000,25,146,10000032,15597,2022-11-01T11:09:09Z
15000,2022-11-01,15000,15000,10,63,10000032,15598,2022-11-01T11:09:09Z
200000,2022-11-01,317000,120000,32,232,10000032,15599,2022-11-01T11:09:09Z
35984.17,2022-11-01,100000,25050,9,48,10000032,15600,2022-11-01T11:09:09Z
474212.24,2022-11-01,640000,455400,6,49,10000032,15601,2022-11-01T11:09:09Z
352075.93,2022-11-01,440000,304100,19,54,10000032,15602,2022-11-01T11:09:09Z
2038597.83,2022-11-01,2250000,1903000,25,92,10000032,15604,2022-11-01T11:09:09Z
2819625,2022-11-01,3446000,2790000,6,24,10000032,15605,2022-11-01T11:09:09Z
4500,2022-11-01,4500,4500,27,239,10000032,15607,2022-11-01T11:09:09Z
8000,2022-11-01,8000,8000,21,221,10000032,15608,2022-11-01T11:09:09Z
13870.38,2022-11-01,15000,1068,12,37,10000032,15609,2022-11-01T11:09:09Z
583264.44,2022-11-01,804700,182000,12,45,10000032,15610,2022-11-01T11:09:09Z
30000,2022-11-01,30000,30000,6,168,10000032,15611,2022-11-01T11:09:09Z
47340.43,2022-11-01,50000,25000,19,47,10000032,15612,2022-11-01T11:09:09Z
448668.82,2022-11-01,450200,443000,22,93,10000032,15613,2022-11-01T11:09:09Z
116800,2022-11-01,117000,116500,25,226,10000032,15614,2022-11-01T11:09:09Z
2031000,2022-11-01,2600000,2002000,14,116,10000032,15615,2022-11-01T11:09:09Z
528,2022-11-01,528,528,2,2,10000032,15626,2022-11-01T11:09:09Z
303000,2022-11-01,303000,303000,1,22,10000032,15631,2022-11-01T11:09:09Z
109300,2022-11-01,109300,109300,20,240,10000032,15656,2022-11-01T11:09:09Z
1426120,2022-11-01,1427000,1426000,8,25,10000032,15669,2022-11-01T11:09:09Z
400000,2022-11-01,400000,400000,2,23,10000032,15673,2022-11-01T11:09:09Z
96694285.71,2022-11-01,100900000,86180000,6,7,10000032,15681,2022-11-01T11:09:09Z
38998000,2022-11-01,44245000,35500000,5,5,10000032,15729,2022-11-01T11:09:09Z
39170000,2022-11-01,39170000,39170000,1,1,10000032,15766,2022-11-01T11:09:09Z
47950000,2022-11-01,47950000,47950000,1,1,10000032,15790,2022-11-01T11:09:09Z
129300000,2022-11-01,129300000,129300000,1,1,10000032,15792,2022-11-01T11:09:09Z
96800000,2022-11-01,96800000,96800000,1,2,10000032,15806,2022-11-01T11:09:09Z
96550000,2022-11-01,96550000,96550000,2,4,10000032,15810,2022-11-01T11:09:09Z
66313333.33,2022-11-01,66970000,65000000,3,3,10000032,15887,2022-11-01T11:09:09Z
67885000,2022-11-01,68850000,65000000,4,4,10000032,15889,2022-11-01T11:09:09Z
22650000,2022-11-01,22650000,22650000,1,1,10000032,15898,2022-11-01T11:09:09Z
175400000,2022-11-01,175400000,175400000,2,2,10000032,15963,2022-11-01T11:09:09Z
25000,2022-11-01,25000,25000,20,113,10000032,15992,2022-11-01T11:09:09Z
27545.45,2022-11-01,30000,26000,14,33,10000032,15996,2022-11-01T11:09:09Z
49034.48,2022-11-01,50000,22000,11,29,10000032,15999,2022-11-01T11:09:09Z
44458.25,2022-11-01,47360,35810,13,40,10000032,16000,2022-11-01T11:09:09Z
30000,2022-11-01,30000,30000,1,48,10000032,16001,2022-11-01T11:09:09Z
300000,2022-11-01,300000,300000,1,2,10000032,16002,2022-11-01T11:09:09Z
194900000,2022-11-01,194900000,194900000,1,1,10000032,16061,2022-11-01T11:09:09Z
47702,2022-11-01,72000,22505,5,5,10000032,16069,2022-11-01T11:09:09Z
12080,2022-11-01,12080,12080,3,12,10000032,16118,2022-11-01T11:09:09Z
510.3,2022-11-01,510.3,510.3,3,16,10000032,16119,2022-11-01T11:09:09Z
1000000,2022-11-01,1000000,1000000,4,8,10000032,16189,2022-11-01T11:09:09Z
56340000,2022-11-01,56530000,56245000,3,3,10000032,16229,2022-11-01T11:09:09Z
570000000,2022-11-01,570000000,570000000,1,1,10000032,16230,2022-11-01T11:09:09Z
40505000,2022-11-01,40510000,40500000,2,2,10000032,16231,2022-11-01T11:09:09Z
58870000,2022-11-01,58870000,58870000,1,1,10000032,16233,2022-11-01T11:09:09Z
1679400,2022-11-01,1810000,1289000,4,5,10000032,16236,2022-11-01T11:09:09Z
16000000,2022-11-01,16000000,16000000,1,1,10000032,16237,2022-11-01T11:09:09Z
1174314.29,2022-11-01,1338000,765100,6,7,10000032,16238,2022-11-01T11:09:09Z
13000000,2022-11-01,13000000,13000000,1,1,10000032,16239,2022-11-01T11:09:09Z
1029996.3,2022-11-01,1190000,800000,36,54,10000032,16240,2022-11-01T11:09:09Z
7887800,2022-11-01,7887800,7887800,3,3,10000032,16241,2022-11-01T11:09:09Z
736366.67,2022-11-01,1000000,705500,6,9,10000032,16242,2022-11-01T11:09:09Z
127600,2022-11-01,127600,127600,2,122,10000032,16264,2022-11-01T11:09:09Z
190,2022-11-01,193.2,160.3,43,1870706,10000032,16272,2022-11-01T11:09:09Z
132.9,2022-11-01,133.3,132.8,25,1200543,10000032,16273,2022-11-01T11:09:09Z
663,2022-11-01,663,663,5,72400,10000032,16274,2022-11-01T11:09:09Z
4000,2022-11-01,5044,2936,12,20272,10000032,16275,2022-11-01T11:09:09Z
3323981.48,2022-11-01,3412000,2040000,24,54,10000032,16278,2022-11-01T11:09:09Z
350000,2022-11-01,350000,350000,1,1,10000032,16281,2022-11-01T11:09:09Z
1316,2022-11-01,1316,1316,7,9,10000032,16297,2022-11-01T11:09:09Z
11391.92,2022-11-01,64450,1745,10,13,10000032,16299,2022-11-01T11:09:09Z
12515.3,2022-11-01,33800,7250,8,10,10000032,16301,2022-11-01T11:09:09Z
107652,2022-11-01,165600,60530,16,20,10000032,16303,2022-11-01T11:09:09Z
19715,2022-11-01,27660,7797.5,3,5,10000032,16305,2022-11-01T11:09:09Z
