type_id,is_buy_order,price,system_id,volume_remain,order_count_history,volume_history,typeName,categoryID,categoryName,groupID,groupName,primaryIndex,subIndex,jita_price,buysell_difference,buysell_percentage,formula
23719,False,15110.0,30002659,30,12,41,Light Shield Maintenance Bot I,18,Drone,640,Logistic Drone,Consumer Price Index,Drones,7019.0,8091.0,115.27283088759081,157.5395355463741
23719,False,14800.0,30002510,4099,4,11,Light Shield Maintenance Bot I,18,Drone,640,Logistic Drone,Consumer Price Index,Drones,7019.0,7781.0,110.85624732867929,0.29749175911575315
23721,False,99000.0,30002187,547,1,5,Valkyrie TP-600,18,Drone,639,Electronic Warfare Drone,Consumer Price Index,Drones,8114.0,90886.0,1120.1133842740942,10.238696382761372
23721,False,66000.0,30002659,2594,3,11,Valkyrie TP-600,18,Drone,639,Electronic Warfare Drone,Consumer Price Index,Drones,8114.0,57886.0,713.408922849396,3.0252498655911166
23723,False,24230.0,30002187,1577,5,22,Warrior TP-300,18,Drone,639,Electronic Warfare Drone,Consumer Price Index,Drones,5002.0,19228.0,384.406237504998,5.362674207425464
23723,False,12990.0,30002659,88,1,1,Warrior TP-300,18,Drone,639,Electronic Warfare Drone,Consumer Price Index,Drones,5002.0,7988.0,159.69612155137943,1.8147286539929481
23727,False,11640.0,30002187,3258,8,29,Acolyte TD-300,18,Drone,639,Electronic Warfare Drone,Consumer Price Index,Drones,1003.0,10637.0,1060.518444666002,9.439851103534089
23727,False,9994.0,30002659,474,1,1,Acolyte TD-300,18,Drone,639,Electronic Warfare Drone,Consumer Price Index,Drones,1003.0,8991.0,896.4107676969093,1.8911619571664753
23727,False,12400.0,30002510,797,1,2,Acolyte TD-300,18,Drone,639,Electronic Warfare Drone,Consumer Price Index,Drones,1003.0,11397.0,1136.2911266201395,2.851420643965218
23735,False,95000000.0,30002187,1,1,1,Clone Vat Bay I,7,Module,815,Clone Vat Bay,Consumer Price Index,,55600000.0,39400000.0,70.86330935251799,70.86330935251799
23787,False,13940000.0,30002187,2,1,1,'Chainmail' 200mm Steel Plates,7,Module,329,Armor Plate,Consumer Price Index,,4007000.0,9933000.0,247.89119041677066,123.94559520838533
23787,False,24990000.0,30002510,2,1,1,'Chainmail' 200mm Steel Plates,7,Module,329,Armor Plate,Consumer Price Index,,4007000.0,20983000.0,523.6585974544547,261.82929872722735
23789,False,50000000.0,30002187,2,2,2,'Bastion' 400mm Steel Plates,7,Module,329,Armor Plate,Consumer Price Index,,19070000.0,30930000.0,162.19192448872576,162.19192448872576
23789,False,74960000.0,30002659,2,1,1,'Bastion' 400mm Steel Plates,7,Module,329,Armor Plate,Consumer Price Index,,19070000.0,55890000.0,293.07813319349765,146.53906659674882
23791,False,22000.0,30002659,66,4,5,'Citadella' 100mm Steel Plates,7,Module,329,Armor Plate,Consumer Price Index,,2086.0,19914.0,954.6500479386385,72.32197332868473
23797,False,40000000.0,30002187,3,4,5,'Greaves' Medium Armor Repairer I,7,Module,62,Armor Repair Unit,Consumer Price Index,,12800000.0,27200000.0,212.5,354.16666666666663
23797,False,97760000.0,30002510,2,3,3,'Greaves' Medium Armor Repairer I,7,Module,62,Armor Repair Unit,Consumer Price Index,,12800000.0,84960000.0,663.75,995.625
23803,False,238500000.0,30002187,6,4,4,'Censer' Medium Cap Battery,7,Module,61,Capacitor Battery,Consumer Price Index,,89290000.0,149210000.0,167.10717885541496,111.40478590360998
23803,False,153600000.0,30002659,3,1,1,'Censer' Medium Cap Battery,7,Module,61,Capacitor Battery,Consumer Price Index,,89290000.0,64310000.0,72.0237428603427,24.0079142867809
23803,False,175000000.0,30002510,2,1,1,'Censer' Medium Cap Battery,7,Module,61,Capacitor Battery,Consumer Price Index,,89290000.0,85710000.0,95.99059245156234,47.99529622578117
23805,False,490000000.0,30002187,7,5,5,'Thurifer' Large Cap Battery,7,Module,61,Capacitor Battery,Consumer Price Index,,270500000.0,219500000.0,81.1460258780037,57.961447055716924
23805,False,493900000.0,30002659,4,3,3,'Thurifer' Large Cap Battery,7,Module,61,Capacitor Battery,Consumer Price Index,,270500000.0,223400000.0,82.58780036968577,61.940850277264325
23809,False,50000000.0,30002187,3,1,1,'Harness' Medium Capacitor Booster I,7,Module,76,Capacitor Booster,Consumer Price Index,,11180000.0,38820000.0,347.2271914132379,115.74239713774597
23854,False,3000000.0,30002187,1,1,1,'Knight' Medium Remote Capacitor Transmitter,7,Module,67,Remote Capacitor Transmitter,Consumer Price Index,,812500.0,2187500.0,269.2307692307692,269.2307692307692
23868,False,105000000.0,30002187,9,3,3,'Warhammer' Large EMP Smartbomb I,7,Module,72,Smart Bomb,Consumer Price Index,,83590000.0,21410000.0,25.613111616222035,8.537703872074012
23894,False,144900000.0,30002187,3,1,1,'Page' Capacitor Flux Coil I,7,Module,768,Capacitor Flux Coil,Consumer Price Index,,55290000.0,89610000.0,162.072707542051,54.02423584735033
23894,False,164000000.0,30002659,3,1,1,'Page' Capacitor Flux Coil I,7,Module,768,Capacitor Flux Coil,Consumer Price Index,,55290000.0,108710000.0,196.61783324290107,65.53927774763369
23898,False,9000000.0,30002187,2,3,3,'Portcullis' Reactor Control Unit I,7,Module,769,Reactor Control Unit,Consumer Price Index,,6477000.0,2523000.0,38.95321908290875,58.429828624363125
24283,False,69000000.0,30002187,5,8,11,Fighter Support Unit I,7,Module,407,Fighter Support Unit,Consumer Price Index,,57290000.0,11710000.0,20.43986734159539,44.96770815150986
24283,False,88930000.0,30002659,8,1,3,Fighter Support Unit I,7,Module,407,Fighter Support Unit,Consumer Price Index,,57290000.0,31640000.0,55.22778844475476,20.710420666783033
24305,False,4490000.0,30002187,261,16,128,Modulated Deep Core Strip Miner II,7,Module,483,Frequency Mining Laser,Consumer Price Index,Tech II modules,3919000.0,571000.0,14.570043378412862,7.145461886731212
24305,False,5060000.0,30002659,225,9,20,Modulated Deep Core Strip Miner II,7,Module,483,Frequency Mining Laser,Consumer Price Index,Tech II modules,3919000.0,1141000.0,29.114570043378414,2.587961781633637
24305,False,5200000.0,30002053,102,3,6,Modulated Deep Core Strip Miner II,7,Module,483,Frequency Mining Laser,Consumer Price Index,Tech II modules,3919000.0,1281000.0,32.686909926001526,1.9227594074118546
24305,False,4171000.0,30002510,75,4,14,Modulated Deep Core Strip Miner II,7,Module,483,Frequency Mining Laser,Consumer Price Index,Tech II modules,3919000.0,252000.0,6.430211788721612,1.2003062005613676
24348,False,2199000.0,30002187,1453,168,308,Small Tractor Beam I,7,Module,650,Tractor Beam,Consumer Price Index,,2248000.0,49000.0,2.179715302491103,0.4620456387937094
24348,False,2695000.0,30002659,224,83,128,Small Tractor Beam I,7,Module,650,Tractor Beam,Consumer Price Index,,2248000.0,447000.0,19.884341637010678,11.362480935434673
24348,False,2698000.0,30002053,76,39,55,Small Tractor Beam I,7,Module,650,Tractor Beam,Consumer Price Index,,2248000.0,450000.0,20.01779359430605,14.486561153774115
24348,False,2713000.0,30002510,222,43,78,Small Tractor Beam I,7,Module,650,Tractor Beam,Consumer Price Index,,2248000.0,465000.0,20.685053380782918,7.267721458112917
24427,False,1096000.0,30002187,438,148,200,Drone Link Augmentor II,7,Module,647,Drone Control Range Module,Consumer Price Index,Tech II modules,1020000.0,76000.0,7.450980392156863,3.4022741516698005
24427,False,1144000.0,30002659,195,78,142,Drone Link Augmentor II,7,Module,647,Drone Control Range Module,Consumer Price Index,Tech II modules,1020000.0,124000.0,12.156862745098039,8.852689793866265
24427,False,1175000.0,30002053,255,36,53,Drone Link Augmentor II,7,Module,647,Drone Control Range Module,Consumer Price Index,Tech II modules,1020000.0,155000.0,15.196078431372548,3.1584006151480195
24427,False,1088000.0,30002510,166,35,48,Drone Link Augmentor II,7,Module,647,Drone Control Range Module,Consumer Price Index,Tech II modules,1020000.0,68000.0,6.666666666666667,1.927710843373494
24438,False,999000.0,30002187,286,45,77,Omnidirectional Tracking Link II,7,Module,646,Drone Tracking Modules,Consumer Price Index,Tech II modules,702600.0,296400.0,42.18616567036721,11.357813834329633
24438,False,823500.0,30002659,226,34,61,Omnidirectional Tracking Link II,7,Module,646,Drone Tracking Modules,Consumer Price Index,Tech II modules,702600.0,120900.0,17.207514944491887,4.644506246079668
24438,False,1451000.0,30002053,50,8,10,Omnidirectional Tracking Link II,7,Module,646,Drone Tracking Modules,Consumer Price Index,Tech II modules,702600.0,748400.0,106.51864503273556,21.303729006547112
24438,False,1658000.0,30002510,112,17,23,Omnidirectional Tracking Link II,7,Module,646,Drone Tracking Modules,Consumer Price Index,Tech II modules,702600.0,955400.0,135.98064332479362,27.924596397055833
24443,False,1099000.0,30002187,442,73,91,Shield Boost Amplifier II,7,Module,338,Shield Boost Amplifier,Consumer Price Index,Tech II modules,890700.0,208300.0,23.386100819580104,4.814785462854727
24443,False,1140000.0,30002659,738,31,39,Shield Boost Amplifier II,7,Module,338,Shield Boost Amplifier,Consumer Price Index,Tech II modules,890700.0,249300.0,27.98922196025598,1.4791052255419825
24443,False,958600.0,30002053,70,13,20,Shield Boost Amplifier II,7,Module,338,Shield Boost Amplifier,Consumer Price Index,Tech II modules,890700.0,67900.0,7.623217693948579,2.1780621982710224
24443,False,1357000.0,30002510,158,10,11,Shield Boost Amplifier II,7,Module,338,Shield Boost Amplifier,Consumer Price Index,Tech II modules,890700.0,466300.0,52.35208263163804,3.644765246506446
24445,False,120000.0,30002187,642,18,44,Giant Freight Container,2,Celestial,649,Freight Container,Consumer Price Index,,136300.0,16300.0,11.958914159941306,0.8196140545754167
24445,False,400000.0,30002659,93,13,38,Giant Freight Container,2,Celestial,649,Freight Container,Consumer Price Index,,136300.0,263700.0,193.470286133529,79.05237497929141
24445,False,350000.0,30002053,7,3,4,Giant Freight Container,2,Celestial,649,Freight Container,Consumer Price Index,,136300.0,213700.0,156.78650036683786,89.59228592390734
24445,False,200100.0,30002510,19,7,14,Giant Freight Container,2,Celestial,649,Freight Container,Consumer Price Index,,136300.0,63800.0,46.808510638297875,34.49048152295633
24486,False,69.39,30002187,13012593,89,860494,Inferno Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,62.0,7.390000000000001,11.919354838709678,0.7882005779002422
24486,False,113.2,30002659,496293,34,228431,Inferno Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,62.0,51.2,82.58064516129032,38.009763093250776
24486,False,131.0,30002053,692276,7,48500,Inferno Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,62.0,69.0,111.29032258064515,7.796862299373791
24486,False,89.99,30002510,843121,9,50892,Inferno Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,62.0,27.989999999999995,45.14516129032257,2.725027070120536
24488,False,103.2,30002187,15872994,78,871943,Nova Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,80.0,23.200000000000003,29.000000000000004,1.5930420562119536
24488,False,92.26,30002659,1052088,26,95168,Nova Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,80.0,12.260000000000005,15.325000000000005,1.386242975872741
24488,False,123.4,30002053,989638,27,328821,Nova Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,80.0,43.400000000000006,54.25000000000001,18.025317590876664
24488,False,153.7,30002510,935355,17,376961,Nova Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,80.0,73.69999999999999,92.12499999999999,37.12764899423213
24490,False,119.0,30002187,9083001,134,1668309,Mjolnir Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,97.59,21.409999999999997,21.93872322983912,4.029567916248129
24490,False,142.8,30002659,827369,29,129594,Mjolnir Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,97.59,45.21000000000001,46.326467875806955,7.25629347715146
24490,False,129.3,30002053,337535,26,376977,Mjolnir Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,97.59,31.710000000000008,32.49308330771596,36.289999751411976
24490,False,924.9,30002510,783285,13,43932,Mjolnir Rage Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,97.59,827.31,847.7405471872117,47.54710956935035
24492,False,130.0,30002187,2437127,96,1133643,Scourge Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,131.0,1.0,0.7633587786259541,0.3550805255031283
24492,False,124.0,30002659,693620,22,99062,Scourge Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,131.0,7.0,5.343511450381679,0.7631540775896167
24492,False,160.0,30002053,627772,22,90921,Scourge Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,131.0,29.0,22.137404580152673,3.2061878545587588
24492,False,284.9,30002510,1082889,10,55456,Scourge Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,131.0,153.89999999999998,117.48091603053435,6.016333788033042
24493,False,94.0,30002187,12726150,53,611814,Mjolnir Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,54.93,39.07,71.1268887675223,3.4194494269211733
24493,False,77.0,30002659,1064157,11,46660,Mjolnir Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,54.93,22.07,40.178408884034226,1.761699221570724
24493,False,119.2,30002053,510806,8,18613,Mjolnir Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,54.93,64.27000000000001,117.00345894775171,4.263429523918087
24493,False,189.5,30002510,1804156,5,29500,Mjolnir Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,54.93,134.57,244.98452576005826,4.005775282138417
24494,False,89.4,30002187,870827,29,361181,Inferno Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,62.91,26.49000000000001,42.10777300906058,17.464464885890663
24494,False,84.19,30002659,1008170,15,130000,Inferno Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,62.91,21.28,33.826100778890485,4.361757542136507
24494,False,98.0,30002053,438206,7,19500,Inferno Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,62.91,35.09,55.77809569225879,2.482104001312274
24494,False,371.2,30002510,477066,5,22712,Inferno Javelin Heavy Assault Missile,8,Charge,654,Advanced Heavy Assault Missile,Consumer Price Index,Ammo,62.91,308.28999999999996,490.0492767445557,23.330103535825963
24495,False,119.8,30002187,5102381,233,2622621,Scourge Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,78.06,41.739999999999995,53.47168844478606,27.48441816100234
24495,False,87.6,30002659,2421532,80,340552,Scourge Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,78.06,9.539999999999992,12.221368178324356,1.718751342482658
24495,False,104.9,30002053,265175,56,243480,Scourge Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,78.06,26.840000000000003,34.383807327696644,31.570734074281432
24495,False,149.9,30002510,326663,46,270755,Scourge Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,78.06,71.84,92.03177043300026,76.28063785487485
24497,False,73.0,30002187,976271,129,1053392,Nova Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,58.0,15.0,25.862068965517242,27.905055616446802
24497,False,91.0,30002659,222873,35,202519,Nova Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,58.0,33.0,56.896551724137936,51.70044266744151
24497,False,119.0,30002053,738597,37,93566,Nova Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,58.0,61.0,105.17241379310344,13.323317139069772
24499,False,118.8,30002187,894726,170,934231,Inferno Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,68.0,50.8,74.70588235294117,78.00438477977681
24499,False,94.3,30002659,1659429,63,302663,Inferno Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,68.0,26.299999999999997,38.67647058823529,7.054195520053619
24499,False,99.79,30002053,294649,37,127051,Inferno Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,68.0,31.790000000000006,46.75000000000001,20.158338395854052
24499,False,120.0,30002510,293909,39,171866,Inferno Fury Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,68.0,52.0,76.47058823529412,44.71688215620161
24501,False,53.2,30002187,1049663,20,56645,Scourge Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,41.8,11.400000000000006,27.272727272727288,1.471771069727748
24501,False,52.0,30002659,632076,10,84000,Scourge Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,41.8,10.200000000000003,24.401913875598094,3.2429023812804787
24501,False,66.6,30002053,173998,8,21000,Scourge Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,41.8,24.799999999999997,59.33014354066985,7.160616871194306
24501,False,129.9,30002510,57841,7,19265,Scourge Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,41.8,88.10000000000001,210.7655502392345,70.19931061632496
24503,False,45.0,30002187,1340075,10,16310,Nova Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,27.6,17.4,63.043478260869556,0.7672996887747197
24503,False,51.4,30002659,494527,9,84020,Nova Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,27.6,23.799999999999997,86.231884057971,14.650773160112033
24503,False,153.9,30002053,270045,2,2177,Nova Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,27.6,126.30000000000001,457.60869565217394,3.6890671200532603
24503,False,135.0,30002510,43500,2,2500,Nova Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,27.6,107.4,389.1304347826087,22.36381809095452
24505,False,51.0,30002187,735799,18,112430,Mjolnir Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,43.72,7.280000000000001,16.65141811527905,2.5443347146446564
24505,False,144.0,30002659,583176,13,151378,Mjolnir Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,43.72,100.28,229.36870997255264,59.53841821032599
24505,False,184.8,30002053,215046,3,4672,Mjolnir Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,43.72,141.08,322.6898444647759,7.010625416605903
24505,False,158.2,30002510,92389,2,2500,Mjolnir Precision Light Missile,8,Charge,653,Advanced Light Missile,Consumer Price Index,Ammo,43.72,114.47999999999999,261.8481244281793,7.085478910589445
24507,False,1197.0,30002187,227000,40,232994,Nova Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,240.0,957.0,398.75,409.2791079295154
24507,False,525.0,30002659,684008,14,49665,Nova Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,240.0,285.0,118.75,8.622294987777922
24507,False,963.9,30002053,2394081,25,124380,Nova Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,240.0,723.9,301.625,15.670362656902585
24507,False,899.0,30002510,5900,15,32185,Nova Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,240.0,659.0,274.5833333333333,1497.8753531073446
24509,False,947.2,30002187,1721576,106,518812,Mjolnir Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,460.4,486.80000000000007,105.73414422241531,31.863910063987724
24509,False,620.0,30002659,447311,32,185798,Mjolnir Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,460.4,159.60000000000002,34.665508253692444,14.398890486752055
24509,False,996.5,30002053,19311,23,78408,Mjolnir Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,460.4,536.1,116.44222415291053,472.7876294019682
24509,False,843.9,30002510,275894,19,51411,Mjolnir Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,460.4,383.5,83.2971329278888,15.521863110309363
24511,False,701.3,30002187,1968122,90,601123,Inferno Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,361.4,339.9,94.05091311566132,28.725946381792227
24511,False,574.9,30002659,1633558,43,344987,Inferno Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,361.4,213.5,59.075816270060876,12.476072859096215
24511,False,712.0,30002053,448047,16,269527,Inferno Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,361.4,350.6,97.01162147205315,58.358277815715915
24511,False,899.0,30002510,11696,22,109097,Inferno Fury Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,361.4,537.6,148.75484228002216,1387.5433505663113
24513,False,429.6,30002187,500104,37,205582,Scourge Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,340.8,88.80000000000001,26.05633802816902,10.711200239364299
24513,False,565.9,30002659,609810,8,106500,Scourge Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,340.8,225.09999999999997,66.05046948356807,11.535355274593725
24513,False,568.0,30002053,303540,10,67400,Scourge Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,340.8,227.2,66.66666666666666,14.803101183808831
24513,False,698.0,30002510,37641,13,37112,Scourge Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,340.8,357.2,104.81220657276995,103.3391942384272
24515,False,749.9,30002187,260317,19,64384,Inferno Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,263.7,486.2,184.37618505877893,45.60161763858842
24515,False,789.0,30002659,355006,21,352900,Inferno Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,263.7,525.3,199.20364050056884,198.02190591891616
24515,False,808.9,30002053,637507,9,47800,Inferno Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,263.7,545.2,206.75009480470234,15.502032968523908
24515,False,685.9,30002510,56540,14,63472,Inferno Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,263.7,422.2,160.10618126659082,179.735754109534
24517,False,799.0,30002187,22974,34,781125,Mjolnir Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,273.8,525.2,191.81884587289994,6521.915904172934
24517,False,998.0,30002659,483000,15,151463,Mjolnir Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,273.8,724.2,264.499634769905,82.9439092777518
24517,False,900.6,30002053,492411,7,39500,Mjolnir Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,273.8,626.8,228.9262235208181,18.363898915890008
24517,False,750.0,30002510,96097,8,12454,Mjolnir Precision Heavy Missile,8,Charge,655,Advanced Heavy Missile,Consumer Price Index,Ammo,273.8,476.2,173.92257121986853,22.54005538125272
24519,False,1887.0,30002187,629207,50,331936,Nova Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1507.0,380.0,25.215660252156603,13.302435289912308
24519,False,2891.0,30002659,321533,10,34070,Nova Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1507.0,1384.0,91.83808891838089,9.731267675321778
24519,False,2210.0,30002053,68378,9,35789,Nova Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1507.0,703.0,46.64897146648971,24.41604082912926
24519,False,3200.0,30002510,50000,15,134546,Nova Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1507.0,1693.0,112.34240212342401,302.3044167219641
24521,False,1521.0,30002187,218905,57,269068,Scourge Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1495.0,26.0,1.7391304347826086,2.1376594770612223
24521,False,2872.0,30002659,190094,12,28980,Scourge Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1495.0,1377.0,92.10702341137123,14.041797944498713
24521,False,1900.0,30002053,61025,9,25216,Scourge Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1495.0,405.0,27.09030100334448,11.19392101762121
24521,False,2939.0,30002510,4618,12,72496,Scourge Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1495.0,1444.0,96.5886287625418,1516.303428057434
24523,False,2189.0,30002187,213380,80,456285,Mjolnir Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1628.0,561.0,34.45945945945946,73.68701124500636
24523,False,3280.0,30002659,70183,17,58285,Mjolnir Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1628.0,1652.0,101.47420147420148,84.27145936941757
24523,False,2294.0,30002053,55240,9,33380,Mjolnir Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1628.0,666.0,40.909090909090914,24.72022908300968
24523,False,3227.0,30002510,119462,13,47531,Mjolnir Rage Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1628.0,1599.0,98.21867321867322,39.07880126531246
24525,False,1906.0,30002187,232670,26,115249,Inferno Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1556.0,350.0,22.493573264781492,11.141796644143216
24525,False,5740.0,30002659,215343,1,5000,Inferno Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1556.0,4184.0,268.89460154241647,6.243402421774017
24525,False,2880.0,30002053,69954,4,6000,Inferno Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1556.0,1324.0,85.08997429305913,7.298222342658816
24525,False,3250.0,30002510,50988,1,800,Inferno Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1556.0,1694.0,108.86889460154241,1.7081492837772403
24527,False,1927.0,30002187,763221,31,92814,Mjolnir Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1590.0,337.0,21.19496855345912,2.5774838628926022
24527,False,2086.0,30002659,55836,5,22000,Mjolnir Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1590.0,496.0,31.19496855345912,12.291161762592246
24527,False,2499.0,30002510,127930,4,5304,Mjolnir Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1590.0,909.0,57.16981132075472,2.370270298173087
24529,False,2044.0,30002187,66544,27,144991,Scourge Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1533.0,511.0,33.33333333333333,72.62913761320829
24529,False,2577.0,30002659,151129,6,21000,Scourge Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1533.0,1044.0,68.10176125244618,9.463021566353047
24529,False,2899.0,30002053,128373,1,300,Scourge Javelin Torpedo,8,Charge,657,Advanced Torpedo,Consumer Price Index,Ammo,1533.0,1366.0,89.10632746249185,0.20823614185808195
